SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
210031236,21,79,0,15,7,0,0,3,0,123,8,20,0,0,3,0,0,0,0,33,98,340,34,53,79,37,3,14,3,661,0,0,0,0,0,0,0,0,0,0,11,24,6,13,21,13,0,3,3,87,22,27,9,41,43,10,0,6,0,163,18,13,19,41,35,15,4,8,0,157,0,0,0,4,0,4,0,0,0,12,0,5,4,10,10,10,0,0,4,31,6,3,0,0,0,0,0,0,0,7,0,8,5,3,12,4,0,6,0,35,221,760,87,196,238,88,7,47,17,1674,5,8,0,0,0,0,0,0,0,13,6,104,0,0,4,0,0,0,0,115,95,302,10,23,36,11,6,19,4,524,0,9,0,0,0,6,0,0,0,17,24,115,5,16,11,0,0,5,4,185,4,26,0,0,3,0,0,0,0,39,210,626,87,90,138,60,28,36,14,1282,0,0,0,0,0,0,0,0,0,3
210031237,8,49,0,22,7,0,0,0,0,91,4,15,4,4,0,0,0,0,0,19,57,318,24,71,95,31,3,24,12,641,0,0,0,3,0,0,0,0,0,7,8,13,3,19,19,7,0,3,0,79,20,28,11,85,30,27,4,16,5,220,12,15,26,81,44,16,6,12,3,206,0,6,0,6,4,4,0,4,0,24,0,4,0,15,14,10,0,3,0,51,0,5,0,0,3,0,0,0,0,12,5,5,0,9,9,8,3,3,12,55,143,601,78,336,261,110,17,66,43,1659,0,0,0,0,0,0,0,0,0,7,9,63,0,0,0,0,0,3,0,88,63,295,37,54,47,35,53,42,15,640,0,11,0,3,0,0,0,0,0,17,11,81,4,23,13,3,5,0,0,142,8,17,4,4,6,0,0,0,0,33,136,600,88,129,150,72,90,72,31,1376,0,0,0,4,0,0,0,0,0,9
210031439,3,14,4,0,3,0,0,0,0,23,0,6,0,0,0,0,0,0,0,10,33,127,0,12,24,12,0,6,4,222,0,0,0,0,0,0,0,0,0,7,4,6,0,12,5,5,0,0,4,38,12,6,4,13,28,3,5,0,0,61,8,3,5,23,27,6,7,6,4,91,0,0,0,3,4,0,0,0,0,8,0,3,5,4,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,4,4,0,4,3,0,0,0,0,8,73,205,23,79,110,31,6,6,12,554,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,15,20,63,0,6,11,6,4,0,4,106,0,3,0,0,0,0,0,0,0,4,8,20,7,4,3,0,0,0,0,37,4,7,0,0,0,0,0,0,0,8,78,192,14,18,45,18,5,8,8,389,0,0,0,0,0,0,0,0,0,0
210031440,5,32,0,8,9,3,0,0,0,56,0,11,0,0,0,0,0,0,0,11,51,180,12,33,43,8,4,6,3,341,0,0,0,0,0,0,0,0,0,0,3,11,6,4,20,8,0,0,0,50,11,25,4,27,32,10,3,6,3,125,3,15,23,50,31,6,0,10,0,138,0,0,0,0,9,0,0,0,0,18,0,0,0,4,9,0,0,3,0,26,0,0,0,0,0,0,0,0,0,8,0,5,3,5,3,0,0,0,6,24,91,363,47,140,172,47,6,24,19,912,0,4,0,0,0,0,0,0,0,7,3,17,0,0,0,0,0,0,0,19,38,112,13,14,13,0,9,0,5,213,0,3,0,0,0,0,0,0,0,8,9,35,0,8,6,3,3,0,0,67,4,10,0,0,0,0,0,0,0,22,86,306,31,54,65,18,33,17,8,615,0,0,0,0,0,0,0,0,0,0
210031535,7,56,3,27,3,0,0,0,0,100,0,17,0,0,3,0,0,0,0,24,79,415,40,109,121,36,10,27,12,849,0,0,0,0,0,0,0,0,0,3,18,15,9,27,28,19,0,8,3,126,30,29,17,100,67,28,3,17,4,296,20,28,39,99,60,27,10,19,5,300,0,0,0,5,8,3,0,0,0,25,9,4,0,12,19,5,4,0,0,57,0,4,0,0,3,0,0,0,0,15,0,10,3,17,4,5,0,9,12,47,200,793,119,445,371,141,30,106,37,2237,0,8,0,0,0,0,0,0,0,12,8,53,3,0,0,0,0,0,0,61,81,344,56,62,74,39,42,56,14,762,0,12,0,5,0,0,0,0,0,27,8,80,7,35,10,0,0,0,0,148,8,24,0,0,6,0,0,0,0,38,186,730,134,159,186,82,86,88,28,1672,0,0,3,0,0,0,0,0,0,10
210031536,4,49,5,9,9,0,0,0,0,78,7,9,0,0,0,0,0,0,0,21,48,322,19,88,82,38,4,45,7,649,0,0,0,0,0,0,0,0,0,0,6,12,4,18,11,11,0,7,0,66,11,33,17,104,36,12,6,20,7,245,11,19,14,56,29,12,11,22,0,163,0,4,0,4,4,0,0,0,0,14,4,0,0,14,10,6,0,0,0,37,0,0,0,4,0,0,0,0,0,11,0,0,0,8,8,0,0,6,3,28,122,607,66,347,227,90,19,134,27,1640,0,6,0,0,0,0,0,5,0,9,3,41,0,0,0,0,0,0,3,57,73,236,40,51,52,31,27,81,20,618,0,8,0,0,0,0,0,4,0,22,16,69,5,10,13,0,0,0,0,112,3,14,0,0,5,0,0,0,0,26,141,551,85,117,140,55,51,118,18,1272,0,0,0,0,0,0,0,0,0,0
210031537,5,44,0,5,8,5,0,0,0,65,4,21,0,0,6,0,0,0,0,32,76,382,29,61,114,29,0,14,13,721,0,0,0,0,0,0,0,0,0,0,17,10,0,21,23,5,0,6,0,70,25,25,9,57,52,6,0,3,0,184,18,10,16,40,50,14,0,5,0,159,0,3,0,0,9,0,0,0,0,14,4,0,0,4,11,9,0,5,4,34,0,3,0,4,0,0,0,3,0,12,0,4,0,9,7,0,0,0,4,28,206,715,71,219,297,79,6,44,27,1664,3,9,0,0,0,0,0,0,0,12,13,56,0,4,0,0,0,0,0,72,103,302,22,21,46,28,18,16,3,550,0,12,0,0,4,0,0,0,0,23,22,70,0,5,7,5,0,0,0,108,7,25,0,0,10,0,0,0,0,49,207,700,87,87,172,56,18,44,20,1388,0,5,3,0,0,0,0,0,0,10
210031538,35,129,3,33,22,5,0,0,3,227,9,32,0,0,9,0,0,0,0,48,220,772,41,134,260,63,9,22,6,1540,0,4,0,0,0,3,0,0,0,10,26,36,12,25,56,8,0,9,4,173,49,59,30,102,69,26,0,13,9,357,33,25,49,104,86,31,9,21,7,361,4,0,3,7,12,3,0,4,0,36,6,12,0,23,18,10,0,4,3,82,3,10,0,6,8,0,0,4,0,34,10,8,7,12,11,10,0,3,13,68,480,1473,168,467,614,185,16,77,56,3542,0,7,0,0,0,0,0,0,0,13,23,130,5,0,5,0,0,0,4,166,147,536,38,35,81,24,24,26,22,930,10,28,0,4,3,0,0,0,0,48,52,172,7,39,28,3,0,0,3,313,15,46,0,0,11,0,0,0,0,79,469,1408,116,201,387,115,48,71,24,2837,0,4,0,6,0,4,0,0,0,9
210041240,11,47,0,24,6,5,0,0,0,101,11,25,0,0,4,0,0,0,0,34,82,390,16,65,87,19,9,5,10,686,0,0,0,0,0,0,0,0,0,9,20,40,4,32,53,7,0,5,0,166,43,32,19,106,109,25,5,14,3,354,38,26,67,160,147,50,6,20,3,510,6,0,0,9,27,6,0,5,0,49,6,9,0,22,30,12,0,6,0,86,0,4,0,3,0,0,0,0,0,13,4,7,4,7,16,4,0,4,5,54,243,722,124,448,497,137,24,54,26,2266,0,7,0,0,0,0,0,0,0,8,3,40,0,0,0,0,0,5,0,48,56,149,16,6,25,3,0,0,5,257,4,8,0,0,5,0,0,0,0,15,22,70,0,31,6,7,4,0,0,138,7,25,0,5,4,0,0,0,0,44,168,590,51,93,115,45,16,24,14,1121,4,0,0,0,0,0,0,0,0,7
210041539,6,22,0,13,0,0,0,0,0,41,0,16,0,0,3,0,0,0,0,26,23,172,16,31,60,14,9,14,3,344,0,0,0,0,0,0,0,0,0,4,12,11,5,19,18,7,0,6,0,72,13,18,13,50,33,21,0,7,0,152,16,11,19,56,71,16,7,13,3,209,0,0,3,4,5,0,4,0,0,23,0,0,0,13,8,0,3,0,0,27,0,0,0,0,4,3,0,0,0,5,0,5,0,0,9,4,0,4,4,24,78,317,58,186,204,80,23,48,19,1010,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,18,88,9,12,19,6,6,9,0,161,0,0,3,0,0,0,0,0,0,6,7,30,0,16,6,0,0,0,0,58,6,15,0,0,8,0,0,0,0,31,62,282,42,53,77,24,13,18,3,578,0,0,0,0,3,3,0,0,0,3
210041540,15,72,5,32,9,0,3,0,6,139,8,34,0,5,6,0,0,0,0,46,74,399,23,93,106,28,7,6,9,749,0,3,0,3,0,0,0,0,0,6,22,36,10,42,50,15,3,11,4,197,45,41,24,118,67,25,6,11,0,340,57,37,61,188,151,65,14,45,16,628,7,0,3,17,22,11,0,3,0,63,3,3,6,21,20,10,0,5,0,69,5,4,4,0,3,0,0,4,0,21,9,10,6,16,9,6,0,5,10,59,268,772,143,544,468,170,35,90,37,2531,0,0,0,0,0,0,0,0,0,0,9,30,0,4,3,0,0,0,0,41,68,182,3,11,30,9,4,0,5,318,4,3,0,0,0,0,0,4,0,13,25,110,4,32,14,0,3,4,3,191,12,35,0,7,6,6,0,0,0,62,167,613,62,142,153,62,18,27,19,1262,0,3,0,5,0,0,0,0,0,7
210041541,11,45,0,33,4,6,0,0,0,101,0,26,0,0,3,0,0,0,0,30,50,325,10,63,68,19,5,10,4,565,0,0,0,0,0,0,0,0,0,0,13,26,7,29,37,5,0,0,0,126,28,35,20,97,77,20,5,10,6,292,31,26,70,163,124,49,14,31,3,506,6,3,3,10,16,4,0,5,0,40,0,3,6,12,20,3,6,14,0,63,0,0,0,0,6,0,0,0,0,17,6,3,0,6,9,3,0,4,5,42,172,596,128,423,372,116,32,58,29,1920,3,4,0,0,0,0,0,0,0,7,7,16,0,0,0,0,0,0,0,30,44,125,4,4,9,4,0,0,0,196,0,10,0,0,0,0,0,0,0,12,18,70,10,34,10,6,0,0,0,139,3,35,0,3,3,0,0,0,0,51,113,490,35,93,106,29,29,23,13,930,0,0,0,0,0,0,0,0,0,0
210051242,0,15,0,19,5,0,0,0,0,47,0,4,0,0,0,0,0,0,0,4,33,143,15,78,56,23,9,30,9,398,0,0,0,0,0,0,0,0,0,3,4,17,4,16,10,5,0,5,0,59,19,22,16,69,24,13,5,21,3,185,6,16,16,88,41,26,7,24,3,230,0,0,3,6,3,7,0,9,0,20,3,0,0,11,0,0,0,5,0,28,0,3,0,4,6,0,4,3,0,14,0,5,5,3,3,0,4,5,9,36,76,287,66,327,166,81,37,119,30,1199,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,26,35,165,36,50,37,30,65,62,9,490,0,3,0,3,0,0,3,5,0,14,5,31,3,19,7,0,3,3,0,70,3,5,0,0,0,0,0,0,0,5,70,269,106,145,103,43,77,95,22,934,0,0,0,0,0,0,0,0,0,4
210051243,0,15,0,16,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,29,136,12,45,64,32,8,19,6,345,0,0,0,0,0,0,0,0,0,0,7,11,6,20,12,8,5,6,3,71,16,15,13,89,48,23,0,10,4,211,10,15,17,85,39,16,3,15,3,213,0,0,0,13,4,7,0,0,0,20,0,0,0,15,12,3,0,4,0,31,0,3,0,3,0,0,0,0,0,14,5,9,0,13,5,7,5,6,4,57,75,265,46,314,199,92,26,70,21,1115,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,29,26,93,23,32,17,7,29,33,8,275,0,0,5,0,3,0,0,0,3,8,4,23,4,16,10,0,0,0,0,55,5,0,0,0,0,0,0,0,0,9,64,263,65,78,97,53,66,60,15,758,0,0,0,0,0,0,0,0,0,4
210051245,12,53,0,28,6,0,0,0,0,102,5,21,0,0,5,0,0,0,0,35,84,420,27,76,129,54,11,16,9,815,0,0,0,0,0,0,0,0,0,4,24,33,4,32,59,13,0,15,0,178,41,46,13,103,101,29,10,11,7,356,31,37,60,155,154,42,14,25,7,529,6,4,3,10,19,9,3,6,0,56,6,6,9,21,43,12,0,3,0,100,0,4,4,4,9,3,0,0,0,21,0,6,0,18,15,11,4,12,15,80,232,768,128,450,550,177,48,87,37,2484,0,4,0,0,0,0,0,0,0,4,6,27,0,0,0,0,0,0,0,34,43,182,8,11,30,14,10,8,0,311,6,10,0,0,0,0,0,0,0,11,21,69,0,29,6,0,0,0,0,127,10,25,0,4,3,0,0,0,0,48,197,669,70,116,192,76,35,48,19,1427,0,0,0,0,6,0,0,0,0,8
210051246,11,63,0,39,20,3,0,0,0,142,3,19,0,0,3,0,0,0,0,29,158,712,29,95,205,87,12,32,28,1358,0,0,0,0,5,0,0,0,0,8,35,39,10,39,74,17,0,3,0,218,46,68,24,133,124,43,9,18,8,475,44,38,68,137,147,57,21,21,15,547,3,0,3,7,21,12,0,6,0,53,14,5,6,16,45,4,3,9,3,108,0,7,4,0,6,0,0,0,0,20,7,20,0,8,21,12,0,8,13,89,375,1198,162,499,696,251,52,98,71,3397,0,8,0,0,0,0,0,0,0,13,5,61,3,0,4,0,5,0,5,82,121,319,16,27,63,15,8,9,9,593,5,13,0,0,0,0,0,0,0,22,36,96,3,42,26,7,3,0,0,205,8,23,3,0,4,0,0,0,0,41,420,1160,108,136,294,136,53,58,44,2407,3,0,0,0,4,0,0,0,0,14
210051247,0,30,5,26,4,6,0,0,0,70,3,4,0,6,0,0,0,0,0,14,18,195,6,58,55,22,0,18,3,386,0,0,0,4,0,0,0,0,0,4,3,12,0,10,26,8,0,4,7,71,9,17,10,92,35,11,4,11,0,183,14,8,22,93,42,25,12,20,7,243,0,0,0,7,7,3,0,0,0,18,0,0,0,16,3,6,0,8,0,41,0,0,0,0,3,0,0,0,0,5,0,12,5,12,9,7,0,4,10,50,61,355,50,331,198,91,26,62,30,1199,0,0,0,0,0,0,0,0,0,4,6,24,0,0,0,0,0,0,0,31,19,121,14,14,26,6,21,10,0,232,0,3,0,0,0,0,0,0,0,6,5,43,3,30,5,6,0,3,0,90,3,4,0,6,0,0,0,0,0,14,52,318,55,90,102,40,43,33,19,760,0,0,0,4,0,0,0,0,0,4
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
210051250,3,21,0,12,9,0,0,0,0,48,0,6,0,0,0,0,0,0,0,6,39,185,6,26,50,18,0,6,0,329,0,0,0,0,0,0,0,0,0,0,11,7,3,13,24,6,0,3,0,62,18,9,7,44,36,18,4,9,6,145,12,11,17,66,42,22,6,12,3,197,0,0,3,6,8,7,3,0,0,26,7,0,0,12,14,6,0,6,0,37,0,4,0,0,0,0,0,0,0,7,5,3,0,4,8,6,0,0,6,35,107,313,42,186,199,84,17,33,15,977,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,17,80,5,9,14,0,11,3,0,140,0,0,0,0,0,0,0,0,0,3,11,28,0,12,8,0,0,0,0,65,0,7,0,0,0,0,0,0,0,12,92,252,19,41,75,31,18,10,6,550,0,0,0,0,0,0,0,0,0,5
210051441,0,20,0,15,7,4,0,0,0,46,0,3,0,3,0,0,0,0,0,6,19,111,7,41,55,21,4,8,4,269,0,0,0,0,0,0,0,0,0,0,0,8,3,15,10,3,0,5,0,40,5,17,10,64,37,21,3,14,0,172,13,15,29,88,53,29,10,31,3,267,0,0,0,5,4,3,0,3,0,21,0,0,0,11,6,5,0,3,0,32,0,0,0,0,5,0,0,0,0,11,0,6,0,3,4,0,3,0,3,26,44,232,57,260,199,97,24,72,14,1006,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,11,11,80,13,20,28,15,11,22,5,209,0,0,0,0,0,0,0,0,0,0,4,19,0,23,6,4,0,0,0,54,0,5,0,3,0,0,0,0,0,12,41,170,42,57,75,30,32,27,3,480,0,0,4,0,0,0,0,0,0,4
210051442,4,26,0,25,14,0,0,0,0,69,0,11,0,0,0,0,0,0,0,15,38,262,26,89,90,29,12,36,5,575,0,0,0,4,0,0,0,0,0,4,9,10,7,33,25,8,4,7,3,109,21,21,11,95,50,21,7,13,7,253,17,12,22,125,66,39,11,27,0,326,0,0,0,8,13,3,0,3,0,27,4,4,7,16,19,8,4,8,0,73,4,0,0,9,3,0,0,3,0,21,0,9,3,13,14,8,0,6,10,64,138,475,86,452,325,130,46,112,36,1802,0,4,0,0,0,0,0,0,0,5,4,25,6,5,0,0,0,0,0,34,69,177,15,53,59,26,49,20,8,479,0,13,0,0,3,0,0,0,0,25,4,39,3,29,12,6,4,0,0,102,5,12,0,0,0,0,0,0,0,18,112,424,70,122,130,53,69,56,27,1062,0,0,0,4,0,0,0,0,0,0
210051443,9,36,0,33,12,0,3,3,0,94,0,14,0,0,5,0,0,0,0,17,66,456,41,143,174,47,3,36,18,975,0,0,0,4,4,0,0,0,0,6,17,18,7,41,31,7,5,8,0,145,32,44,31,177,85,35,8,15,4,433,30,23,50,203,112,46,16,44,3,527,5,6,0,8,17,8,6,3,3,46,8,5,0,28,19,7,0,8,6,79,0,10,0,10,5,3,0,6,0,32,4,9,8,15,16,10,3,6,16,78,196,799,154,716,533,187,42,142,61,2829,0,6,0,0,3,0,0,0,0,8,8,36,6,0,0,0,0,0,0,45,94,326,51,67,93,43,52,32,14,780,3,18,0,0,5,0,3,0,0,27,18,53,3,36,17,0,6,4,0,133,0,19,0,0,0,0,0,0,0,26,196,763,154,213,248,86,86,95,23,1859,0,0,3,0,4,0,3,0,0,19
210051445,14,42,3,75,18,11,6,0,0,167,3,25,0,0,0,0,0,0,0,31,104,552,36,192,180,54,15,49,12,1202,0,0,0,8,0,4,0,0,0,14,21,17,18,51,40,24,6,9,3,180,38,51,29,224,109,43,9,36,8,536,44,39,65,218,143,70,19,46,6,643,0,0,6,9,25,12,3,4,0,55,11,6,3,37,23,7,0,7,0,98,4,6,0,10,5,0,0,4,0,30,8,11,8,16,11,10,6,17,11,92,293,945,180,929,650,255,72,202,49,3577,0,9,0,0,0,0,0,0,0,14,0,20,0,3,6,0,0,0,0,35,115,366,40,119,141,46,80,56,15,983,4,9,3,3,0,8,7,0,0,36,18,62,3,85,17,11,9,3,0,217,8,39,0,6,0,0,0,0,0,47,239,908,169,268,299,101,215,109,21,2336,3,0,0,10,3,9,4,0,0,29
210051542,0,14,0,23,0,0,0,3,0,49,0,5,0,0,5,0,0,0,0,8,36,226,13,88,81,37,6,26,15,526,0,0,0,0,0,0,0,0,0,4,8,10,0,24,16,9,3,9,0,74,10,18,12,114,32,11,6,16,0,218,11,10,15,97,45,20,5,20,0,229,0,0,0,0,0,0,0,5,0,15,0,0,0,14,3,5,0,8,0,25,0,3,0,7,4,0,6,0,0,18,0,3,0,3,4,5,0,3,8,31,97,382,50,412,232,107,35,92,28,1435,0,5,0,0,6,0,0,0,0,6,0,18,3,0,5,0,0,0,0,26,71,169,24,57,60,31,41,23,14,493,0,9,0,3,5,0,0,0,0,18,4,23,3,29,4,0,0,10,0,62,0,7,0,0,5,0,0,0,0,14,103,401,66,125,121,57,77,63,14,1033,0,0,0,0,0,0,0,0,0,5
210051543,3,25,0,24,7,0,0,0,0,59,0,6,0,0,0,0,0,0,0,11,35,275,27,104,105,35,8,22,9,622,0,0,0,3,0,0,0,0,0,6,10,13,5,23,16,11,3,5,0,90,21,28,16,107,42,16,5,20,0,255,11,14,20,71,57,23,12,20,0,231,0,0,0,3,5,9,0,0,0,20,0,7,4,9,8,3,0,3,0,43,0,3,0,4,0,0,0,4,3,19,0,3,5,7,6,4,0,0,3,35,107,518,103,415,303,124,36,99,29,1716,0,5,0,0,0,0,0,0,0,7,0,22,0,3,0,0,0,0,0,30,71,268,44,56,93,26,34,34,10,634,5,10,0,6,0,0,4,3,0,33,8,42,0,27,5,0,3,0,0,89,0,11,0,4,3,0,0,0,0,22,111,476,81,147,173,57,101,68,21,1235,0,0,3,3,0,0,0,0,0,4
