SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
210051250,10,0,45,0,22,0,0,27,0,27,0,4,5,0,10,0,10,0,0,0,0,0,0,0,0,29,3,0,32,0,33,0,0,0,0,0,0,0,38,33,3,0,39,0,80,18,0,0,0,0,0,24,0,11,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,16,0,16,0,0,0,0,0,0,0,18,14,3,0,21,0,37,7,0,0,0,0,0,9,0,6,0,0,8,0,8,0,6,3,0,10,0,10,0,0,0,0,0,0,0,0,10,3,0,17,0,17,0,0,0,0,0,0,0,7,10,3,0,20,0,24,441,45,0,0,45,0,481,59,270,17,4,285,0,346,0,35,25,0,61,0,61,0,0,0,0,0,4,4,59,301,40,4,343,4,405,0,0,0,0,0,0,0,498,346,40,4,390,4,888
210051441,3,0,83,4,57,5,0,62,0,75,0,8,23,0,29,0,31,0,0,0,0,0,0,0,13,62,32,0,91,0,101,0,0,0,0,0,0,0,92,66,29,0,96,0,183,43,0,0,0,0,0,44,4,41,0,0,45,0,48,0,6,10,0,12,0,12,0,0,0,0,0,0,0,4,42,14,0,59,0,61,0,0,0,0,0,0,0,48,45,15,0,57,0,106,22,0,0,0,0,0,22,4,19,0,0,21,0,27,0,0,10,0,9,0,9,0,0,0,0,0,0,0,4,18,15,0,38,0,32,0,0,0,0,0,0,0,26,18,15,0,38,0,57,542,42,4,0,39,0,582,46,712,66,0,770,0,817,0,57,124,4,188,0,190,0,0,0,0,0,0,0,47,773,189,4,965,0,1012,0,3,0,0,3,0,3,585,814,194,4,1013,0,1594
210051442,9,0,120,10,208,4,3,218,0,225,0,23,23,0,44,0,44,0,0,0,0,0,0,0,10,233,32,3,265,0,276,0,0,0,0,0,0,0,123,241,32,3,273,0,399,50,3,0,0,3,0,52,0,120,4,0,124,0,122,0,12,14,0,28,0,28,0,0,0,0,0,0,0,0,136,17,0,153,0,159,0,0,0,0,0,0,0,48,139,17,0,157,0,206,14,0,0,0,0,0,14,0,49,7,0,55,0,54,0,15,3,0,23,0,25,0,0,0,0,0,0,0,0,57,10,0,74,0,75,0,0,0,0,0,0,0,14,59,10,0,71,0,88,829,78,0,0,78,0,909,75,1827,84,8,1917,3,1996,6,178,167,0,344,0,344,0,6,0,0,6,0,4,79,2005,251,8,2264,3,2347,0,4,0,0,5,3,6,908,2091,251,4,2350,6,3270
210051443,6,0,143,10,297,34,0,334,0,348,0,43,73,0,120,0,120,0,0,0,0,0,0,0,10,343,105,0,453,0,464,0,0,0,0,0,0,0,145,351,105,0,456,0,605,52,0,0,0,0,0,54,10,177,15,0,190,0,202,0,27,48,0,78,0,78,0,0,0,0,0,0,0,10,200,67,0,264,0,275,0,0,0,0,0,0,0,64,209,67,0,270,0,336,26,0,0,0,0,0,31,0,132,21,0,153,0,155,0,18,34,0,49,0,49,0,0,0,0,0,0,0,0,149,51,0,201,0,204,0,0,0,0,0,0,0,31,153,51,0,203,0,237,1067,90,3,0,89,0,1159,156,3204,263,4,3473,0,3631,0,316,432,0,754,0,754,0,6,0,0,5,0,5,156,3527,703,4,4234,0,4392,0,17,0,0,17,0,13,1221,3631,703,4,4338,0,5561
210051445,12,0,91,4,230,11,0,244,0,254,0,30,20,0,51,0,51,0,0,0,0,0,0,0,8,260,30,0,298,0,304,0,0,0,0,0,0,0,89,269,30,0,305,0,399,45,0,0,0,0,0,47,10,109,15,0,125,0,135,0,11,15,0,24,0,24,0,0,0,0,0,0,0,10,121,31,0,150,0,154,0,0,0,0,0,0,0,52,123,31,0,152,0,201,17,0,0,0,0,0,17,0,48,6,0,54,0,54,0,8,13,0,21,0,21,0,0,0,0,0,0,0,0,54,20,0,73,0,71,0,0,0,0,0,0,0,17,54,20,0,73,0,92,1413,162,0,0,162,0,1577,143,3915,201,3,4125,0,4272,7,274,153,0,422,0,434,0,12,0,0,12,0,12,152,4200,356,3,4559,0,4711,0,10,0,0,10,3,12,1568,4370,360,3,4728,8,6299
210051542,5,0,26,7,112,14,0,127,0,131,0,19,28,0,42,0,42,0,0,0,0,0,0,0,7,132,36,0,171,0,175,0,0,0,0,0,0,0,27,138,36,0,173,0,199,16,0,0,0,0,0,16,0,54,6,0,60,0,61,0,6,18,0,27,0,27,0,0,0,0,0,0,0,0,63,20,0,85,0,89,0,0,0,0,0,0,0,17,63,20,0,85,0,103,3,0,0,0,0,0,3,0,29,0,0,35,0,37,0,9,19,0,29,0,29,0,0,0,0,0,0,0,0,38,22,0,61,0,65,0,0,0,0,0,0,0,3,38,22,0,61,0,69,342,46,0,0,46,0,388,72,2020,110,0,2128,0,2197,0,191,213,5,407,0,406,0,0,0,0,0,0,0,73,2208,328,5,2534,0,2607,0,3,0,0,3,0,0,412,2250,328,5,2582,0,2990
210051543,6,0,59,11,158,20,0,182,0,194,0,22,55,0,75,0,75,0,0,0,0,0,0,0,11,185,74,0,256,0,268,0,0,0,0,0,0,0,66,189,74,0,259,0,322,12,0,0,0,0,0,12,5,98,10,0,110,0,117,0,16,31,0,47,0,47,0,0,0,0,0,0,0,5,113,43,0,156,0,158,0,0,0,0,0,0,0,16,120,43,0,155,0,172,3,0,0,0,0,0,3,0,42,12,0,52,0,56,0,6,16,0,26,0,26,0,0,0,0,0,0,0,3,52,23,0,77,0,80,0,0,0,0,0,0,0,7,52,23,0,77,0,86,477,71,3,0,78,3,558,91,2131,151,0,2289,4,2383,4,190,325,0,512,0,515,0,3,0,0,3,0,3,96,2327,480,0,2806,4,2902,0,3,0,0,3,0,7,574,2405,481,4,2888,5,3465
210051544,6,0,62,15,172,21,0,188,0,206,0,32,38,0,72,0,72,0,0,0,0,0,0,0,15,203,55,0,265,0,279,0,0,0,0,0,0,0,68,214,55,0,271,0,334,34,5,0,0,5,0,38,8,147,12,0,151,0,157,0,24,24,0,47,0,47,0,0,0,0,0,0,0,8,165,32,0,202,0,204,0,0,0,0,0,0,0,40,169,32,0,200,0,241,19,3,0,0,3,0,24,5,81,3,0,82,0,85,0,17,14,0,27,0,27,0,0,0,0,0,0,0,5,89,15,0,113,0,113,0,0,0,0,0,0,0,25,94,15,0,113,0,136,252,49,0,0,49,0,303,54,1221,126,3,1350,0,1406,4,203,230,0,434,0,434,0,3,0,5,7,0,7,55,1427,349,6,1786,0,1846,0,0,0,0,0,3,3,306,1482,349,6,1836,3,2151
210051545,8,0,80,10,302,42,0,348,0,361,0,80,103,0,183,0,183,0,0,0,0,0,0,0,10,385,150,0,532,0,539,0,0,0,0,0,0,0,83,392,150,0,538,0,623,33,4,0,0,4,0,35,0,190,28,0,217,0,217,0,62,69,0,126,0,132,0,0,0,0,0,0,0,0,245,95,0,346,0,345,0,0,0,0,0,0,0,31,248,95,0,352,0,382,18,4,0,0,4,0,22,3,96,19,0,116,0,117,0,36,45,0,84,0,83,0,0,0,0,0,0,0,6,134,61,0,199,0,204,0,0,0,0,0,0,0,24,139,61,0,199,0,221,415,72,3,0,76,0,487,59,2385,284,16,2678,4,2739,3,514,520,0,1028,0,1029,0,0,3,0,3,0,3,60,2895,801,16,3706,4,3776,0,3,0,0,9,5,13,475,2973,805,16,3793,8,4278
211011251,0,4,123,7,59,7,0,59,0,69,0,8,9,0,18,0,18,0,0,0,0,0,0,0,12,65,16,0,82,0,92,0,0,0,0,0,0,0,128,65,16,0,82,4,211,49,5,0,0,5,0,57,4,44,3,0,41,0,49,0,0,3,0,9,0,9,0,0,0,0,0,0,0,4,41,7,0,51,0,57,0,0,0,0,0,0,0,56,49,7,0,57,0,111,22,0,0,0,0,0,26,3,25,4,0,32,0,33,0,4,9,0,15,0,15,0,0,0,0,0,0,0,3,32,7,0,37,0,42,0,0,0,0,0,0,0,23,34,7,0,42,0,68,1006,33,0,0,35,7,1052,96,682,35,0,716,0,814,3,57,57,0,112,0,119,5,0,0,0,0,0,5,103,738,93,0,836,0,931,0,3,0,0,3,0,3,1111,780,93,0,865,7,1987
211011254,8,0,225,13,172,12,0,182,0,197,0,22,11,0,34,0,34,0,0,0,0,0,0,0,13,190,20,0,211,0,229,0,0,0,0,0,0,0,228,198,20,0,224,0,452,112,8,0,0,8,0,115,5,138,11,0,146,0,156,0,9,9,0,25,0,25,0,0,0,0,0,0,0,5,150,20,0,168,0,175,0,0,0,0,0,0,0,118,156,20,0,176,0,298,53,3,0,0,3,0,56,5,100,4,0,98,0,108,0,8,10,0,14,0,14,0,0,0,0,0,0,0,5,103,15,0,116,0,122,0,0,0,0,0,0,0,58,109,15,0,125,0,178,1439,70,0,0,70,0,1505,144,1526,84,0,1607,4,1753,6,111,66,0,178,0,180,0,0,0,0,0,0,0,146,1637,146,0,1787,4,1935,0,0,0,0,0,0,3,1588,1708,146,0,1858,4,3444
211011255,4,0,200,14,41,0,0,44,0,55,0,0,4,0,5,0,5,0,0,0,0,0,0,0,14,46,7,0,53,0,63,0,0,0,0,0,0,0,207,51,6,0,52,0,266,127,5,0,0,6,0,134,6,26,8,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,3,0,34,0,39,0,0,0,0,0,0,0,136,33,3,0,35,0,173,73,7,0,0,7,0,75,7,10,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,14,0,16,0,0,0,0,0,0,0,72,13,0,0,16,0,88,1124,33,0,0,32,0,1155,75,255,9,0,262,0,333,0,14,10,0,23,0,23,0,0,0,0,0,0,0,75,262,18,0,287,0,356,0,0,0,0,0,0,0,1192,295,27,0,318,0,1512
211011256,4,0,247,12,101,4,0,107,0,122,0,15,0,0,12,0,13,0,0,0,0,0,0,0,12,115,9,0,120,0,136,0,0,0,0,0,0,0,251,122,9,0,128,0,379,140,0,0,0,0,0,144,15,92,4,0,95,0,120,0,7,7,0,17,0,17,0,0,0,0,0,0,0,15,100,14,0,114,0,130,0,0,0,0,0,0,0,160,105,14,0,120,0,277,90,0,0,0,0,0,94,3,65,6,0,68,0,69,0,3,11,0,9,0,9,0,0,0,0,0,0,0,3,68,11,0,80,0,83,0,0,0,0,0,0,0,91,76,11,0,85,0,168,1607,72,0,0,72,0,1679,125,986,46,0,1034,0,1161,3,87,34,0,123,6,129,0,0,0,0,0,0,0,131,1076,77,0,1156,6,1288,0,0,0,0,0,0,0,1734,1150,77,0,1230,6,2964
211011257,8,0,215,10,56,3,0,60,0,69,0,5,4,0,3,0,3,0,0,0,0,0,0,0,8,57,3,0,67,0,74,0,0,0,0,0,0,0,212,68,3,0,73,0,287,101,5,0,0,5,0,106,3,46,0,0,50,0,50,0,0,5,0,7,0,7,0,0,0,0,0,0,0,3,49,5,0,55,0,55,0,0,0,0,0,0,0,109,52,5,0,58,0,166,41,3,0,0,3,0,42,5,39,0,0,41,0,44,0,6,0,0,6,0,6,0,0,0,0,0,0,0,5,42,0,0,47,0,47,0,0,0,0,0,0,0,43,42,0,0,46,0,90,1134,47,0,0,50,0,1181,60,504,20,0,521,0,582,0,27,21,3,49,0,48,0,0,0,0,0,0,0,56,529,37,3,570,0,628,7,0,4,0,4,0,10,1200,580,42,8,617,0,1821
211011258,4,0,217,14,107,5,0,106,0,125,0,4,0,0,8,0,8,0,0,0,0,0,0,0,14,106,3,0,116,0,127,0,0,0,0,0,0,0,222,118,3,0,123,0,346,123,6,0,0,6,0,131,6,89,6,0,97,0,109,0,4,5,0,8,0,8,0,0,0,0,0,0,0,6,97,8,0,112,0,118,0,0,0,0,0,0,0,131,101,8,0,114,0,246,76,0,0,0,0,0,78,6,58,4,0,62,0,71,0,3,8,0,13,0,13,0,0,0,0,0,0,0,6,62,9,0,76,0,83,0,0,0,0,0,0,0,79,63,9,0,73,0,161,1248,55,0,0,60,0,1307,104,648,44,0,694,0,800,0,32,18,4,55,0,59,0,4,0,0,4,0,4,99,686,64,8,754,0,859,3,0,0,0,0,0,3,1352,748,64,8,814,0,2167
211011259,4,0,147,23,113,11,0,125,0,146,0,6,12,0,18,0,18,0,0,0,0,0,0,0,23,123,24,0,143,0,169,0,0,0,0,0,0,0,163,128,24,0,151,0,311,93,3,0,0,3,0,95,3,90,9,0,96,0,95,0,9,12,0,23,0,23,0,0,0,0,0,0,0,5,102,18,0,114,0,125,0,0,0,0,0,0,0,97,100,18,0,115,0,217,46,0,0,0,0,0,51,8,50,0,0,52,0,59,0,8,3,0,13,0,13,0,0,0,0,0,0,0,8,58,7,0,63,0,72,0,0,0,0,0,0,0,53,57,7,0,69,0,120,1179,76,0,0,80,0,1257,120,1242,73,0,1309,3,1431,0,106,66,0,173,0,176,0,0,0,0,0,0,0,123,1352,135,0,1487,3,1612,0,0,0,0,0,5,5,1301,1426,134,0,1563,7,2872
211011260,8,0,224,13,175,11,0,186,0,199,0,16,18,0,34,0,34,5,0,0,0,0,0,5,17,187,27,0,216,0,230,0,0,0,0,0,0,0,238,199,27,0,225,0,458,142,8,0,0,8,0,145,9,141,11,0,154,0,164,0,15,14,0,31,0,31,0,0,0,0,0,0,0,9,157,24,0,182,0,201,0,0,0,0,0,0,0,154,165,24,0,193,0,346,85,0,0,0,0,0,85,10,82,10,0,93,0,102,0,10,9,0,12,0,12,0,0,0,0,0,0,0,10,91,15,0,106,0,119,0,0,0,0,0,0,0,95,91,15,0,106,0,203,1306,67,0,0,67,0,1380,139,1428,77,0,1512,0,1648,3,107,85,0,191,0,196,6,3,0,0,3,0,3,146,1541,163,0,1703,0,1852,0,7,0,0,7,0,7,1453,1616,163,0,1778,0,3234
211011446,3,0,271,15,81,0,0,79,0,94,0,4,8,0,12,0,12,0,0,0,0,0,0,0,15,88,10,0,95,0,111,0,0,0,0,0,0,0,285,94,10,0,100,0,383,124,9,0,0,9,0,130,0,53,3,0,60,0,62,0,6,6,0,11,0,11,0,0,0,0,0,0,0,0,60,12,0,74,0,79,0,0,0,0,0,0,0,121,68,12,0,81,0,203,49,0,0,0,0,0,50,7,24,5,0,24,0,30,0,4,4,0,11,0,11,0,0,0,0,0,0,0,7,28,5,0,30,0,37,0,0,0,0,0,0,0,51,25,5,0,30,0,85,2424,84,0,0,80,0,2511,156,905,37,0,942,0,1107,9,72,28,0,103,0,108,0,5,0,0,5,0,5,171,982,67,0,1049,0,1215,0,0,0,0,0,0,0,2593,1062,67,0,1134,4,3730
211011447,3,0,214,6,38,3,0,37,0,45,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,36,6,0,46,0,48,0,0,0,0,0,0,0,220,39,6,0,43,0,264,105,0,0,0,0,0,102,5,36,5,0,41,0,49,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,43,3,0,45,0,53,0,0,0,0,0,0,0,109,40,3,0,48,0,155,34,0,0,0,0,0,34,0,15,0,0,21,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,18,0,24,0,0,0,0,0,0,0,35,19,0,0,27,0,61,1703,44,0,0,44,0,1746,92,451,24,0,475,0,563,3,12,17,0,29,0,26,0,0,0,0,0,0,0,93,462,42,0,500,0,596,0,6,0,0,6,0,6,1795,511,42,0,554,0,2344
211011448,5,0,302,4,53,4,0,59,0,67,0,4,4,0,6,0,6,0,0,0,0,0,0,0,4,59,6,0,67,0,73,0,0,0,0,0,0,0,296,69,6,0,73,0,372,131,0,0,0,0,0,134,3,49,6,0,54,0,57,0,3,6,0,8,0,8,0,0,0,0,0,0,0,3,55,15,0,66,0,71,0,0,0,0,0,0,0,137,59,15,0,71,0,208,78,3,0,0,3,0,81,0,28,3,0,32,0,32,0,3,5,0,4,0,3,0,0,0,0,0,0,0,5,31,9,0,34,0,38,0,0,0,0,0,0,0,80,31,9,0,37,0,117,2115,51,0,3,53,5,2170,74,514,42,0,558,0,638,0,60,14,0,74,0,72,0,0,0,0,0,0,0,82,577,58,0,637,0,713,0,0,0,0,0,0,0,2190,632,58,3,692,0,2894
211011449,0,0,113,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,113,4,0,0,5,0,120,44,0,0,0,0,0,47,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,44,8,0,0,8,0,51,12,0,0,0,0,0,12,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,12,5,0,0,5,0,17,777,18,0,0,18,0,796,30,49,6,0,54,0,85,0,11,4,0,22,0,22,0,0,0,0,0,0,0,30,62,8,0,68,0,102,0,0,0,0,0,0,0,810,77,8,0,90,0,899
211021261,8,0,400,23,118,4,0,117,0,139,0,8,0,0,13,0,17,0,0,0,0,0,0,0,23,123,5,0,132,0,155,0,0,0,0,0,0,0,414,128,5,0,133,0,553,297,6,0,0,6,0,305,19,79,3,0,79,0,97,0,7,6,0,14,0,14,0,0,0,0,0,0,0,19,82,11,0,94,0,109,0,0,0,0,0,0,0,316,96,11,0,103,0,417,156,3,0,0,3,0,152,7,57,3,0,59,0,69,0,3,3,0,8,0,8,0,0,0,0,0,0,0,7,62,8,0,66,0,79,0,0,0,0,0,0,0,163,65,8,0,68,0,229,2243,79,3,0,80,3,2331,167,918,46,0,967,0,1133,0,58,29,0,91,0,97,0,0,0,0,0,0,0,170,978,78,0,1063,0,1231,0,3,0,0,3,0,9,2419,1064,81,0,1147,3,3565
211021262,7,0,376,16,37,0,0,37,0,55,0,0,3,0,3,0,3,0,0,0,0,0,0,0,14,37,3,0,35,0,55,0,0,0,0,0,0,0,389,45,3,0,49,0,434,197,4,0,0,4,0,201,6,25,0,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,25,0,35,0,0,0,0,0,0,0,211,28,0,0,28,0,232,121,4,0,0,4,0,129,9,13,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,13,0,19,0,0,0,0,0,0,0,126,17,0,0,17,0,145,1937,58,0,0,58,0,1994,90,181,8,0,186,0,275,0,11,3,0,6,0,6,0,0,0,0,0,0,0,91,191,8,0,197,0,286,0,0,0,0,0,0,0,2031,245,8,0,249,0,2285
211031263,0,0,206,3,31,3,0,37,0,42,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,34,7,0,39,0,47,0,0,0,0,0,0,0,213,34,7,0,39,0,253,99,0,0,0,0,0,102,3,16,0,0,17,0,23,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,17,6,0,22,0,28,0,0,0,0,0,0,0,102,17,6,0,24,0,126,44,0,0,0,0,0,44,0,19,0,0,21,0,22,0,0,10,0,8,0,8,0,0,0,0,0,0,0,0,19,12,0,30,0,27,0,0,0,0,0,0,0,46,19,12,0,30,0,70,1577,27,0,0,27,0,1599,80,386,27,0,411,0,490,0,37,23,0,61,0,60,0,0,0,0,0,0,0,81,424,52,0,471,0,555,0,0,0,0,0,0,0,1658,449,52,0,500,0,2154
211031265,13,0,523,9,53,4,0,50,0,67,0,8,0,0,5,0,5,0,0,0,0,0,0,0,9,53,6,0,64,0,77,0,0,0,0,0,0,0,522,69,6,0,77,0,598,275,7,0,0,7,0,277,5,22,5,0,26,0,36,0,3,0,0,5,0,5,0,0,0,0,0,0,0,5,26,8,0,31,0,35,0,0,0,0,0,0,0,273,33,8,0,38,0,313,147,5,0,0,5,0,148,7,19,5,0,24,0,30,0,3,0,0,6,0,3,0,0,0,0,0,0,0,10,24,0,0,28,0,36,0,0,0,0,0,0,0,155,26,0,0,25,0,183,3173,82,3,0,80,0,3254,141,428,21,4,454,0,592,3,34,13,0,48,0,53,0,0,0,0,0,0,0,147,466,33,4,501,0,644,11,4,0,0,4,0,15,3327,549,38,4,588,0,3915
211031266,5,0,241,7,53,12,0,64,0,73,0,13,35,0,45,0,45,0,0,0,0,0,0,0,7,66,46,0,111,0,118,0,0,0,0,0,0,0,247,72,46,0,115,0,363,104,5,0,0,5,0,107,4,32,6,0,40,0,41,0,9,14,0,18,0,18,0,0,0,0,0,0,0,4,39,24,0,60,0,62,0,0,0,0,0,0,0,109,41,24,0,66,0,171,49,0,0,0,0,0,49,0,17,7,0,20,0,26,0,0,8,0,11,0,11,0,0,0,0,0,0,0,0,18,10,0,31,0,33,0,0,0,0,0,0,0,52,18,10,0,31,0,82,1734,73,0,0,73,5,1804,130,792,71,0,865,0,997,0,132,238,0,371,0,371,0,0,0,0,0,0,0,130,927,310,0,1240,0,1370,0,0,4,0,4,0,3,1868,999,311,0,1311,4,3183
