SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
209041528,15,226,18,96,29,13,5,3,3,405,19,186,0,82,21,11,0,3,4,314,78,64,4,49,167,37,0,18,3,425,29,54,5,151,50,19,3,8,5,339,9,23,0,3,17,15,0,5,0,78,13,7,40,42,33,25,6,10,3,178,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,26,0,7,4,3,8,5,0,8,4,33,182,648,102,452,367,144,17,62,31,1999,13,43,16,8,20,5,3,4,0,111,32,103,28,11,24,5,7,12,7,227,76,119,223,17,29,25,47,26,5,567,27,16,215,5,11,8,15,32,4,325,6,12,22,6,4,3,10,5,5,78,25,263,16,115,34,11,12,9,3,489,27,227,3,87,15,10,0,7,4,390,160,148,22,60,220,72,22,27,15,743,57,84,15,196,60,31,15,20,9,483,12,38,12,7,26,24,6,10,0,126
209041529,0,89,0,47,7,5,0,10,0,159,3,54,0,33,5,3,0,3,0,112,32,54,12,39,89,37,7,28,10,295,15,34,5,114,35,10,5,10,4,229,5,13,0,7,6,8,0,3,0,39,8,5,37,21,17,12,4,13,0,113,0,0,0,0,0,0,4,0,0,4,4,9,0,4,4,0,0,3,0,23,0,0,0,6,0,9,4,8,7,34,68,290,76,285,199,92,29,93,19,1159,6,23,6,7,13,8,0,11,7,78,9,56,21,12,21,9,28,27,4,187,23,48,126,8,29,9,49,41,10,339,9,4,73,5,7,3,18,25,0,146,3,0,11,3,4,0,3,6,0,33,4,112,5,64,7,4,4,16,5,223,7,74,3,37,6,7,0,10,0,151,59,104,35,48,125,62,43,49,11,534,26,52,17,149,49,22,11,16,4,338,5,25,6,15,8,7,9,11,0,91
209041530,7,162,6,60,14,9,4,0,0,264,8,115,3,42,12,9,0,4,0,194,51,68,9,37,138,38,6,28,3,371,22,52,3,119,48,20,0,12,3,275,10,15,3,5,11,11,0,7,0,60,12,0,23,35,24,11,0,14,4,128,0,0,0,0,0,0,0,0,0,3,6,4,0,9,0,0,0,3,0,25,0,6,4,9,11,3,3,8,23,58,130,486,77,328,298,106,21,97,31,1562,16,43,15,17,26,8,4,5,0,130,29,76,29,11,21,11,17,14,6,217,47,88,164,10,19,13,65,52,4,466,15,6,104,4,3,3,10,26,4,188,3,0,11,0,0,4,3,0,0,19,14,214,11,72,17,14,8,6,3,365,15,139,3,43,20,7,5,10,0,240,106,151,40,50,188,72,41,62,5,707,38,78,10,160,63,22,12,19,10,422,14,27,11,7,25,14,3,11,0,120
209041531,7,221,6,84,26,16,4,3,0,365,17,142,0,81,19,0,0,0,0,259,52,71,13,44,182,50,6,20,9,455,22,72,4,189,65,21,6,9,0,387,5,20,3,3,9,12,0,4,0,63,19,8,29,33,22,22,0,16,0,150,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,19,0,0,0,9,3,7,3,0,9,32,150,610,87,481,369,147,26,82,22,1983,13,44,15,12,13,15,3,8,0,133,41,145,35,13,36,14,18,23,10,330,67,119,197,14,34,14,70,38,5,557,19,18,137,9,9,5,12,21,3,235,3,3,12,4,3,7,0,7,0,34,14,278,12,108,29,18,3,11,3,482,22,176,3,88,17,0,3,6,0,324,148,143,35,84,238,80,35,43,16,830,36,98,19,246,83,24,13,17,3,552,16,33,4,8,16,17,0,7,3,111
209041532,16,227,18,96,23,10,0,15,0,393,21,138,0,77,22,7,0,5,7,273,62,89,21,50,188,58,8,15,9,503,27,62,5,184,66,21,3,10,0,380,8,11,5,9,23,12,0,5,0,67,19,5,39,34,33,22,3,11,0,167,0,0,0,0,0,0,0,0,0,0,7,4,4,7,4,0,0,0,5,32,5,7,0,11,10,0,0,0,7,38,184,633,119,506,404,156,20,72,25,2122,10,53,20,16,10,14,12,8,0,147,45,158,35,19,42,18,14,14,3,346,75,116,193,18,35,22,74,53,7,597,23,23,164,0,4,4,15,30,0,276,4,5,22,3,0,5,7,9,0,57,22,289,20,119,28,13,8,16,0,528,21,174,0,86,26,8,0,8,9,340,150,199,61,88,255,96,51,42,19,965,51,94,23,248,79,33,17,23,7,570,17,27,13,13,27,17,5,8,0,129
210011226,10,147,8,35,26,9,0,0,0,236,17,156,6,37,16,9,0,0,3,237,94,93,4,35,137,33,12,4,0,408,22,85,3,58,44,12,4,3,0,225,7,24,0,3,17,3,0,5,0,71,16,0,19,24,25,13,0,8,0,107,0,0,0,0,0,0,0,0,0,0,5,10,0,9,9,0,0,0,0,33,0,5,0,4,11,3,0,0,6,33,201,558,57,214,286,83,20,30,23,1469,18,29,8,8,8,5,3,7,0,78,27,43,9,6,13,9,4,7,3,115,66,73,194,12,23,17,31,25,12,447,30,8,145,3,5,3,11,20,0,241,6,3,6,6,0,0,3,0,0,25,17,188,6,52,26,9,6,8,0,311,21,198,5,45,19,9,4,0,6,311,198,193,19,42,184,64,24,11,4,732,34,113,9,82,55,14,6,11,7,333,19,45,10,5,23,8,3,16,0,127
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
210011228,9,132,5,21,26,9,4,6,0,209,17,148,0,37,23,4,0,4,0,226,72,73,3,13,142,32,10,4,3,358,30,75,5,37,38,8,0,4,0,196,8,28,3,7,11,7,0,0,3,78,13,4,19,13,17,9,0,3,0,78,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,19,4,0,0,0,14,6,0,4,4,33,181,505,38,148,302,85,14,25,15,1309,22,35,7,5,7,3,0,9,0,85,19,28,9,3,8,5,4,0,7,82,88,75,173,8,17,15,23,30,9,437,55,18,143,0,15,11,6,18,3,259,5,6,7,0,3,0,0,3,0,28,16,165,4,33,26,9,4,9,0,265,26,179,0,39,21,4,3,4,0,285,157,174,11,31,189,64,19,11,6,655,46,115,9,67,50,10,3,3,3,307,14,40,9,10,14,10,0,3,3,114
210011230,19,171,4,26,26,9,0,0,0,255,21,159,0,31,18,9,0,0,4,230,88,104,0,22,120,29,5,4,8,383,33,85,5,59,38,4,0,7,3,234,11,24,0,4,9,8,0,0,0,61,8,4,9,18,24,9,0,4,0,82,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,3,0,0,0,30,5,0,0,5,6,0,0,0,8,30,221,615,29,178,267,78,12,22,21,1441,28,56,9,9,14,7,0,0,0,116,24,49,13,4,15,8,7,0,5,112,72,77,119,10,14,13,23,14,9,355,52,18,114,0,12,3,6,20,0,229,5,7,7,4,5,0,0,4,0,31,30,213,3,38,26,5,0,9,3,331,28,191,0,36,18,9,0,0,4,284,202,237,12,38,174,60,16,17,10,773,54,118,12,72,48,14,7,11,6,337,19,49,9,3,19,13,3,5,3,116
210011231,22,202,3,43,28,7,0,0,0,315,31,189,3,27,25,5,0,0,0,288,132,141,4,22,165,29,4,4,9,511,37,109,5,46,65,8,0,3,4,277,14,21,4,6,23,6,0,3,0,79,6,5,21,14,17,13,3,4,0,81,0,0,0,0,0,0,0,0,0,0,6,14,0,3,15,0,0,0,0,39,3,0,0,3,0,4,0,0,11,22,305,777,54,176,368,91,13,25,27,1836,36,74,7,10,12,7,0,5,0,152,49,65,14,8,16,3,3,3,0,163,108,141,151,7,47,8,26,27,9,523,64,27,118,0,7,8,10,13,0,248,6,8,9,0,3,6,0,3,0,38,35,293,10,56,28,12,0,4,0,436,44,251,4,34,35,7,0,3,4,381,318,319,20,34,241,60,16,19,14,1031,64,161,15,76,83,10,0,14,8,429,22,51,7,14,35,6,3,3,3,148
210011533,22,152,18,55,22,9,0,0,0,283,6,167,6,37,20,7,3,3,4,245,94,143,7,26,200,38,8,11,10,521,28,80,8,90,72,14,3,7,0,300,8,22,6,5,15,7,0,0,4,70,9,5,27,27,23,10,0,5,0,107,0,0,0,0,0,0,0,0,0,0,3,4,0,9,14,4,0,0,0,27,6,6,0,5,15,4,0,0,10,37,208,663,91,253,408,100,14,40,27,1799,29,68,19,5,16,11,7,9,0,161,46,98,14,6,24,7,9,11,3,206,87,125,181,6,32,7,35,35,5,514,29,25,117,4,6,6,9,29,4,234,6,3,9,0,5,3,0,9,5,36,30,242,20,64,24,11,0,0,5,405,20,215,8,38,23,9,4,4,4,317,216,279,25,40,261,87,27,20,16,968,48,139,12,116,89,22,5,6,0,445,18,37,14,7,24,13,0,11,6,128
210011534,19,229,12,55,24,11,0,4,0,355,31,239,3,54,33,8,3,0,0,377,127,184,18,55,244,66,5,5,3,702,42,126,9,117,83,24,3,6,5,413,10,34,3,9,18,15,4,3,0,102,13,3,33,22,24,20,0,13,0,129,0,0,0,0,0,0,0,0,0,0,9,8,3,11,7,6,0,3,0,46,0,0,0,6,18,4,0,3,10,52,289,934,103,339,502,151,22,45,33,2423,29,80,13,11,26,4,0,4,0,171,46,109,22,9,27,14,9,12,5,256,127,144,248,15,28,20,58,35,13,695,67,22,174,5,11,3,20,25,3,333,10,5,12,4,4,5,3,5,4,41,31,332,15,73,30,9,5,13,6,513,45,321,3,54,37,8,5,3,0,480,272,373,34,72,328,107,39,16,16,1270,65,186,18,162,100,28,11,21,7,588,20,51,15,16,32,17,6,8,3,173
210021232,32,301,10,72,52,12,0,11,0,481,42,312,6,67,25,8,0,0,0,470,115,110,8,40,202,31,4,9,4,531,31,131,12,120,77,19,5,9,4,410,14,33,3,12,16,9,0,6,0,105,21,7,48,27,33,12,5,11,0,160,0,0,0,0,0,0,0,0,0,0,4,11,4,7,9,5,0,7,0,42,3,4,5,3,9,4,0,0,6,40,303,1005,138,375,465,118,13,52,25,2498,36,67,21,8,11,6,4,3,4,166,43,47,8,7,14,3,0,3,0,124,152,150,342,24,37,27,58,52,11,851,76,31,295,10,13,7,21,34,3,491,21,20,34,3,10,0,9,14,0,115,33,366,16,91,48,12,3,13,6,585,69,392,15,69,30,14,6,5,0,603,304,210,44,64,252,64,24,28,6,984,53,187,15,182,91,28,8,17,8,585,25,63,13,25,23,15,5,8,0,179
210021233,11,77,0,20,4,4,0,0,0,117,6,87,0,11,9,0,0,4,0,120,30,28,4,6,33,5,0,0,0,108,18,64,0,11,16,4,0,5,0,116,6,20,5,9,6,3,0,0,0,49,4,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,87,309,17,68,89,26,4,10,5,616,16,20,7,3,7,0,0,0,0,54,6,13,5,0,0,0,0,0,0,28,43,59,59,9,6,3,12,10,4,200,20,13,45,0,3,0,5,4,4,87,9,9,13,0,3,0,0,4,0,44,15,99,0,25,4,4,0,0,0,158,15,115,0,11,9,0,0,4,0,158,92,61,3,11,37,19,0,3,0,240,31,101,0,24,16,0,0,6,0,188,8,31,6,10,11,4,3,3,3,81
210021234,4,77,7,30,10,0,0,4,0,137,12,79,5,31,15,4,0,0,3,144,39,47,0,10,65,13,0,0,4,171,15,45,3,43,24,6,0,6,0,147,3,3,0,8,3,3,0,0,0,32,3,0,17,5,20,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,9,0,0,5,0,0,0,0,15,0,4,0,0,9,0,0,0,10,24,93,296,51,129,157,44,10,15,15,816,8,18,10,4,10,3,3,0,0,54,4,19,0,0,0,0,0,0,0,31,51,51,149,7,9,9,33,5,4,338,26,12,92,4,0,5,5,13,5,156,13,6,15,8,10,5,0,7,0,59,7,89,9,36,11,0,0,3,0,159,22,96,0,33,18,7,0,0,3,176,74,77,7,11,77,17,11,3,3,284,21,66,8,62,26,8,0,9,3,208,5,11,8,10,3,3,6,0,0,44
210021235,23,161,26,60,28,9,0,3,0,314,30,183,3,56,20,8,0,9,8,316,75,59,14,17,148,30,3,7,9,361,41,82,10,119,60,16,0,14,5,342,11,27,7,4,9,6,0,0,0,65,7,4,27,16,26,17,0,16,3,119,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,0,0,0,0,22,3,0,3,8,13,8,0,0,6,42,225,561,121,303,335,94,16,75,38,1764,23,35,14,14,12,7,0,5,0,104,18,20,6,0,6,0,0,0,0,49,88,89,314,5,24,29,75,54,11,691,40,18,218,3,10,6,16,40,9,364,43,12,55,5,12,8,11,24,5,168,32,196,25,73,28,14,5,9,4,382,44,235,13,69,20,6,3,10,8,398,148,101,22,34,191,50,13,23,15,603,67,110,14,152,65,19,6,26,5,453,15,35,12,11,16,9,0,10,0,110
210031236,14,159,8,33,21,5,0,3,3,259,15,124,4,35,17,6,0,0,5,202,69,90,10,18,88,25,0,15,5,308,39,162,9,66,53,16,4,7,4,356,34,104,14,19,21,15,0,3,0,202,3,0,21,16,8,9,0,7,0,70,0,0,0,0,0,0,0,0,0,0,11,18,0,4,5,5,0,0,0,38,5,7,0,6,6,3,0,0,0,32,221,760,87,196,238,88,7,47,17,1674,24,77,17,4,9,15,3,12,0,158,27,93,15,4,8,8,3,11,3,188,48,99,90,12,25,7,17,22,5,319,30,39,72,4,3,0,5,13,3,166,9,15,8,0,7,0,0,8,3,46,21,196,15,52,30,10,0,3,8,339,23,179,4,39,17,9,0,4,5,281,137,182,26,32,134,46,19,29,6,599,68,263,14,93,75,17,8,16,3,559,50,187,48,27,29,28,7,13,0,393
210031237,6,164,8,54,15,7,4,11,5,271,13,146,5,72,11,8,0,0,3,249,44,74,8,36,96,32,6,15,4,317,31,92,6,123,51,16,0,8,5,340,9,36,4,9,26,17,4,4,0,107,3,8,20,11,18,16,0,8,0,90,0,0,0,0,0,0,0,0,0,0,8,3,4,7,11,0,0,0,0,30,0,8,0,9,10,6,0,0,16,51,143,601,78,336,261,110,17,66,43,1659,13,62,15,10,9,11,9,11,0,149,32,135,36,16,16,20,37,29,11,337,52,142,183,28,38,22,72,59,16,603,25,24,110,4,4,11,15,19,4,214,3,5,10,4,0,0,6,8,0,35,13,215,8,74,17,13,5,18,8,372,18,187,4,79,11,9,3,9,3,318,114,193,51,81,159,63,64,52,13,782,49,147,16,161,67,24,11,16,10,508,23,86,21,15,34,17,10,8,8,212
210031439,7,45,8,12,9,0,0,0,0,79,8,57,0,16,7,0,0,0,0,85,38,32,0,7,58,7,3,4,3,158,10,32,0,29,11,10,0,0,3,98,6,8,3,0,5,0,0,0,0,21,0,0,10,4,9,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,5,0,0,0,0,15,73,205,23,79,110,31,6,6,12,554,4,16,3,0,8,7,0,0,6,47,12,29,3,0,5,0,0,0,0,57,25,29,61,3,8,3,10,10,6,148,18,9,38,0,4,4,9,3,0,76,0,0,3,0,0,0,0,0,0,9,10,65,5,17,5,0,0,0,0,108,14,74,0,18,7,0,0,0,0,116,70,78,5,7,81,21,4,4,8,287,19,44,0,43,17,12,7,0,3,145,9,16,4,0,3,0,0,6,0,46
210031440,6,87,10,22,11,3,0,0,4,145,9,75,0,23,8,3,0,0,3,130,30,52,6,8,84,16,0,12,3,218,15,48,3,59,29,7,0,4,3,174,11,30,5,4,9,3,0,0,0,57,3,8,12,3,8,4,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,12,0,0,3,3,10,0,0,0,5,23,91,363,47,140,172,47,6,24,19,912,10,24,0,5,6,0,3,3,0,51,13,53,16,3,17,4,13,3,0,116,29,59,98,3,16,3,25,14,3,251,20,13,92,0,4,6,8,15,0,154,0,0,12,0,4,0,0,3,0,24,6,118,8,32,15,5,0,0,5,193,10,98,3,23,8,3,0,5,3,149,70,99,14,19,109,24,19,19,0,380,27,59,8,87,35,10,5,4,3,246,16,52,8,3,9,8,4,0,0,106
210031535,9,206,16,106,29,19,3,9,0,389,16,146,3,63,15,0,0,5,6,255,75,128,16,51,170,46,9,30,12,536,34,131,8,125,61,18,5,18,8,405,19,54,5,11,21,13,0,3,0,122,11,3,36,33,21,23,0,17,4,142,0,0,0,0,0,0,0,0,0,0,3,8,0,11,11,0,0,4,0,43,6,7,3,8,4,6,0,6,10,42,200,793,119,445,371,141,30,106,37,2237,24,82,21,21,19,6,9,6,0,193,42,155,54,26,24,12,38,31,4,386,84,149,198,27,45,21,65,66,14,669,30,31,133,0,17,8,11,19,3,256,8,9,11,8,8,4,0,6,0,46,4,262,26,137,37,21,8,14,0,510,19,197,4,73,21,0,5,13,0,334,175,228,70,95,239,95,57,81,19,1050,50,175,25,160,83,25,20,30,6,571,33,91,19,20,27,18,9,5,0,226
210031536,8,158,13,110,14,7,0,13,5,326,7,108,6,36,8,3,0,3,0,163,48,109,8,57,99,32,9,45,9,412,17,87,0,90,47,17,0,9,3,270,18,39,7,3,18,11,0,8,0,99,4,3,11,25,12,5,0,19,0,77,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,5,6,0,40,3,0,0,4,5,0,0,3,4,24,122,607,66,347,227,90,19,134,27,1640,7,54,13,10,10,12,0,17,0,124,33,111,39,18,23,20,24,52,9,331,56,134,122,8,25,16,50,43,9,469,18,27,65,3,4,0,12,17,0,144,3,4,13,0,0,0,0,6,0,37,13,200,17,124,20,7,3,17,8,401,6,132,8,38,8,5,0,8,0,204,123,188,67,81,159,51,44,118,22,863,31,123,14,122,59,18,7,17,7,394,27,56,21,7,29,15,0,10,0,166
210031537,19,192,6,52,16,11,0,4,3,306,16,121,0,24,11,7,0,5,0,179,88,111,7,41,135,17,0,12,8,417,26,115,4,52,57,9,0,9,4,273,8,34,10,10,22,8,0,0,3,93,4,7,9,13,14,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,11,3,7,17,3,0,0,0,40,4,6,0,3,0,5,0,0,12,30,206,715,71,219,297,79,6,44,27,1664,19,65,22,12,21,10,0,9,3,162,48,168,30,10,9,13,12,21,4,306,78,138,128,12,23,7,26,22,0,431,26,34,89,9,5,3,9,13,0,192,7,5,3,5,7,0,0,3,0,41,29,249,8,67,19,13,0,7,3,398,19,162,8,22,16,7,4,4,0,237,183,225,39,54,195,42,26,40,14,818,44,161,6,73,75,16,4,9,5,394,24,72,20,10,34,15,0,8,3,185
210031538,34,362,16,90,41,12,0,8,6,579,45,310,7,76,41,6,0,0,5,488,179,232,11,38,262,65,0,17,13,826,78,248,15,159,102,25,3,13,8,663,37,96,22,24,37,18,0,12,3,243,14,8,35,28,30,11,0,8,0,150,0,0,0,0,0,0,0,0,0,4,8,16,5,13,17,3,0,0,0,57,6,7,0,8,15,6,0,0,13,56,480,1473,168,467,614,185,16,77,56,3542,49,139,20,22,40,18,13,9,3,309,63,186,34,11,35,10,23,10,5,380,149,258,299,22,59,27,55,53,13,934,70,40,209,11,25,10,10,34,9,416,12,14,35,0,10,3,7,7,8,93,50,495,28,126,46,23,8,19,8,796,56,397,8,85,40,8,5,3,5,614,392,494,52,64,368,137,43,52,24,1629,119,378,35,213,142,41,17,26,18,1000,70,181,36,42,49,35,14,26,3,461
210041240,24,232,31,79,49,11,4,0,0,439,24,205,4,89,30,7,6,4,0,374,101,83,12,33,242,67,6,12,3,555,33,88,14,179,60,19,4,13,4,404,15,27,0,8,19,8,0,0,0,82,19,4,41,34,40,10,0,9,0,151,0,0,0,0,0,0,0,0,0,3,0,6,0,4,9,6,0,0,0,18,4,8,0,11,9,4,0,0,5,46,243,722,124,448,497,137,24,54,26,2266,25,54,17,4,18,5,0,0,3,125,22,46,20,0,14,4,9,4,0,113,109,115,370,20,36,28,81,58,10,837,56,20,283,9,11,0,32,36,7,452,11,13,30,6,14,3,13,17,0,102,39,278,45,103,53,12,8,6,4,543,38,277,6,100,32,7,7,4,0,476,201,158,32,49,291,101,34,28,12,906,51,130,27,232,75,26,15,20,3,579,32,44,14,11,24,21,4,17,3,170
210041539,7,79,8,38,13,3,0,0,0,161,3,98,0,33,8,7,0,0,0,163,30,44,8,9,86,29,9,9,7,233,15,36,4,71,37,10,3,10,0,179,5,18,0,6,15,3,0,6,0,50,7,3,11,14,18,3,3,11,0,72,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,5,9,4,0,3,7,18,78,317,58,186,204,80,23,48,19,1010,4,14,7,3,0,7,4,3,0,50,13,59,16,8,14,5,4,8,0,118,34,42,123,10,16,10,53,33,6,320,14,10,102,5,7,3,15,22,7,175,0,0,9,4,5,3,3,3,0,19,7,106,17,49,17,3,0,8,0,205,6,128,7,39,9,7,4,4,0,207,63,81,20,22,126,34,20,23,13,401,24,47,13,98,52,13,10,19,0,267,11,30,7,9,19,3,3,6,0,92
