SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,6,12,5,0,0,49,0,0,0,0,0,0,0,0,4,7,6,7,6,12,6,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,11,7,7,5,0,52,0,0,0,0,0,0,0,0,0,7,6,9,13,7,7,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,20,15,27,12,3,0,101,0,0,0,0,0,0,0,0,3,10,12,20,16,26,12,3,0,111
SAL20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,6,6,11,11,9,9,0,52,0,0,0,0,0,0,0,0,0,6,6,6,5,12,6,9,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,10,7,6,7,0,47,0,0,0,0,0,0,0,0,4,4,5,5,11,7,6,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,7,16,17,17,15,16,0,99,4,0,0,0,0,0,0,0,4,7,7,16,20,18,15,16,0,107
SAL20296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,14
SAL20297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,7,0,0,18,0,0,0,0,0,0,0,0,0,0,4,3,0,4,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,6,8,6,0,40,0,0,0,0,0,0,0,0,3,3,7,9,4,6,8,6,0,46
SAL20298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,6,6,16,6,10,0,51,0,0,0,0,0,3,0,0,9,7,5,3,6,20,14,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,12,18,9,4,0,63,5,0,0,0,0,0,0,0,6,13,3,3,10,17,9,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,13,12,19,29,16,11,0,116,5,0,0,0,3,3,0,0,15,20,9,14,18,35,21,9,5,134
SAL20299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,6,0,4,0,24,0,0,0,0,0,0,0,0,0,5,4,5,3,6,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,7,8,3,0,44,0,0,0,0,0,0,0,0,0,4,7,3,5,7,8,3,0,45
SAL20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,3,21,0,0,0,0,0,7,9,3,20,30,19,39,31,56,58,36,14,293,5,5,3,6,12,13,13,9,65,37,23,44,34,71,78,56,29,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,36,28,32,40,57,57,43,40,339,7,3,3,8,12,11,6,21,75,39,29,38,47,75,73,49,60,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,3,26,0,0,0,5,0,7,7,3,26,67,48,72,74,119,116,76,55,635,11,3,6,10,27,25,23,28,138,75,53,80,89,148,151,106,89,799
SAL20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,9,5,4,3,0,42,0,0,0,0,0,0,0,0,0,7,4,13,9,5,8,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,9,8,0,0,35,0,0,0,0,0,0,0,0,0,6,7,6,3,9,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,19,15,12,9,5,0,81,0,0,0,0,0,0,0,0,4,11,8,20,15,9,13,5,0,87
SAL20302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,4,0,0,31,0,0,0,0,0,0,0,0,6,3,3,5,3,8,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,4,0,0,26,0,0,0,0,0,0,0,0,0,9,4,4,5,9,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,14,8,6,0,0,59,0,0,3,0,0,0,0,0,3,11,9,7,14,14,6,6,0,70
SAL20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,10,0,0,0,0,3,0,0,0,3,0,0,5,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,4,6,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,4,5,3,3,0,17,0,0,0,0,3,0,0,0,4,0,6,7,0,9,3,3,0,28
SAL20304,0,4,0,5,0,0,0,0,10,0,3,0,0,4,0,0,0,11,5,25,22,45,55,100,87,46,394,0,36,30,49,63,100,87,46,414,1173,1665,1680,1381,1129,917,484,142,8564,56,104,79,61,41,47,38,12,437,1229,1799,1786,1492,1233,1073,612,195,9418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,14,9,4,0,50,0,8,8,9,13,9,4,0,49,1099,1845,1740,1423,1346,1220,689,268,9634,57,90,72,44,49,57,66,40,476,1157,1940,1817,1481,1408,1283,758,313,10161,0,4,0,5,0,0,0,0,10,0,3,0,0,7,0,0,0,16,0,28,29,57,73,114,95,48,439,4,37,36,60,80,114,95,48,467,2271,3512,3415,2808,2475,2143,1165,408,18196,112,188,148,109,89,107,111,60,916,2387,3733,3602,2970,2644,2357,1370,518,19579
SAL20305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,7,0,6,0,29,0,0,0,0,0,0,0,0,0,0,4,5,6,7,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,3,0,15,0,0,0,0,0,4,0,0,4,0,5,0,4,0,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,4,3,3,0,45,0,0,0,4,0,6,0,0,4,3,5,4,11,4,12,3,0,55
SAL20306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,10,8,0,0,35,0,0,0,0,0,0,0,0,0,7,6,0,4,10,8,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,3,3,0,36,0,0,0,0,0,0,0,0,4,4,4,0,0,9,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,13,23,12,6,0,74,0,0,0,0,0,0,0,0,4,8,8,3,13,23,12,8,3,78
SAL20307,0,3,3,0,0,0,0,0,7,0,4,4,0,0,0,0,0,9,0,7,20,12,12,18,9,0,80,0,17,24,11,15,18,9,0,93,306,521,552,366,260,145,38,9,2195,8,15,18,9,5,3,0,0,67,323,550,593,381,289,161,50,9,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,5,0,4,0,0,0,0,8,359,646,551,387,292,149,36,6,2425,8,21,14,6,5,6,0,0,53,367,670,568,394,298,159,36,6,2494,0,5,3,0,0,0,0,0,12,0,4,4,0,0,0,0,0,9,0,15,18,17,12,19,9,0,85,0,23,25,14,15,19,9,0,106,667,1165,1106,753,557,297,71,11,4622,18,35,33,10,16,4,0,0,114,688,1222,1157,779,587,319,83,11,4846
SAL20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,10,9,6,19,12,0,0,66,0,0,0,0,7,0,0,0,14,10,10,11,10,27,17,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,5,10,3,0,39,0,0,0,0,8,0,0,0,6,0,12,4,9,9,11,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,19,9,15,26,21,3,0,110,0,0,4,0,12,9,0,0,23,13,19,14,16,35,31,5,6,136
SAL20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,9,9,12,10,15,10,19,4,0,64,0,3,0,3,0,7,0,0,12,9,13,5,18,12,20,10,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,6,12,11,7,0,68,0,0,4,5,4,4,0,0,7,7,7,12,9,17,18,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,3,0,3,8,18,17,18,24,34,12,6,137,0,6,4,4,7,4,0,0,20,8,24,23,27,25,36,14,6,164
SAL20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,4,0,0,20,0,0,0,0,0,0,0,0,3,0,3,3,7,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,0,5,0,0,18,0,0,0,0,0,0,0,0,0,3,3,5,9,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,11,3,8,0,0,37,0,0,0,0,0,0,0,0,5,3,7,6,15,3,12,0,0,40
SAL20311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,4,0,0,20,0,0,0,0,0,0,0,0,0,3,0,6,3,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,9,12,0,0,32,0,0,0,0,0,0,0,0,0,3,4,6,5,9,5,0,0,33
SAL20312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,5,8,10,4,0,44,0,0,0,0,0,0,0,0,0,6,6,5,10,12,15,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,12,7,3,0,39,0,0,0,0,0,0,0,0,0,0,6,4,6,11,7,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,6,17,22,18,5,0,83,0,0,0,0,0,0,0,0,4,6,12,6,13,24,22,6,0,90
SAL20313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,6,0,0,32,0,0,0,0,0,0,0,0,0,6,0,7,7,0,6,0,0,32
SAL20314,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,11,0,14,7,5,13,10,19,16,85,3,12,8,8,12,10,19,16,101,1152,1677,863,680,516,408,216,115,5629,110,181,63,42,29,32,26,35,513,1265,1870,933,732,566,458,257,172,6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,6,0,0,4,12,1156,1712,905,763,575,451,341,231,6128,129,161,58,58,33,33,47,78,589,1285,1875,966,817,617,481,382,305,6726,0,0,0,4,0,0,0,0,6,6,0,0,0,4,0,0,0,11,0,11,6,5,10,10,19,18,95,10,15,6,6,20,10,19,18,111,2299,3391,1771,1436,1100,859,559,340,11757,244,339,122,96,60,68,70,113,1105,2546,3744,1896,1546,1177,938,648,475,12970
SAL20315,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,8,18,28,21,18,18,117,5,9,6,18,25,21,18,18,120,841,925,813,761,624,404,229,80,4682,34,59,36,27,22,11,3,5,199,877,989,858,805,671,440,260,104,4998,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,3,0,0,0,5,12,713,957,868,858,706,527,310,162,5097,20,50,29,17,18,15,11,11,180,739,1007,900,877,725,552,319,174,5289,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,8,20,26,22,18,18,122,5,6,13,21,28,22,18,18,128,1560,1880,1681,1621,1333,930,537,242,9784,56,106,65,43,37,33,18,16,376,1620,1991,1753,1687,1400,988,574,281,10293
SAL20316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,7,7,18,15,12,7,73,0,0,7,10,22,15,12,7,78,567,578,524,531,453,296,132,53,3134,13,25,28,11,7,14,13,4,117,584,612,561,554,484,323,154,65,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,612,511,585,643,520,392,213,125,3595,12,18,24,10,19,12,13,11,116,624,528,605,657,536,403,220,135,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,6,11,20,13,12,7,77,0,0,8,11,22,13,12,7,83,1177,1092,1112,1176,978,684,339,169,6730,24,48,49,24,26,29,21,17,233,1206,1138,1168,1217,1015,727,371,198,7044
SAL20317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,0,0,17
SAL20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7
SAL20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,9,5,3,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,4,10,0,0,0,31,0,0,0,0,0,0,0,0,0,4,6,6,4,13,0,0,0,35
SAL20320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,10,3,7,11,3,0,3,24,0,0,0,0,0,0,0,0,0,0,10,3,7,6,3,0,3,25
SAL20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,7,4,0,29,0,0,0,0,0,0,0,0,0,0,0,9,8,4,7,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,9,7,8,0,0,40,0,0,0,0,0,0,0,0,3,8,8,11,8,7,8,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,16,13,9,15,5,0,73,0,0,0,0,0,0,0,0,3,6,9,12,19,9,15,5,0,78
