SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL21167,5,4,9,17,10,10,4,0,0,55,69,160,554,517,370,253,70,10,0,1998,0,6,3,0,8,0,0,0,0,13,0,0,0,0,4,0,0,0,0,3,14,6,27,45,35,27,13,3,0,181,0,0,9,14,11,3,0,0,0,40,3,19,82,70,50,32,15,0,0,278,0,3,12,26,20,11,3,0,0,83,24,56,54,42,45,39,16,5,0,278,43,37,43,19,19,9,0,0,0,180,0,3,29,30,28,24,8,0,0,116,3,4,21,25,15,15,5,0,0,80,0,4,51,66,47,15,5,5,0,196,0,3,12,11,12,10,3,0,0,51,3,17,138,163,96,54,17,5,0,484,4,8,31,17,13,12,7,0,0,107,0,9,49,73,61,43,11,0,0,242,4,18,97,110,105,83,19,4,0,437,6,63,282,223,132,90,26,8,0,822,6,10,26,16,13,0,3,0,0,84
SAL21168,0,9,22,10,10,4,3,0,0,62,35,150,589,410,297,252,50,5,0,1794,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,10,45,54,33,35,12,0,0,189,0,9,11,11,6,0,0,0,0,38,5,25,107,65,29,36,9,0,0,277,0,0,19,17,24,13,4,0,0,88,21,59,93,65,51,20,4,0,0,311,17,34,51,26,19,10,0,0,0,158,0,12,48,24,28,34,3,0,0,154,0,3,27,24,10,4,0,0,0,71,0,13,56,57,19,11,0,0,0,156,0,6,21,5,13,8,4,0,0,50,0,16,149,99,54,25,3,0,0,352,4,8,26,24,15,15,0,0,0,96,0,11,72,66,48,48,10,0,0,245,0,17,108,87,69,60,8,0,0,362,0,49,242,150,88,118,22,0,0,676,0,9,21,13,15,6,0,0,0,66
SAL21169,0,10,9,8,8,9,3,0,0,46,29,138,378,215,162,121,27,4,0,1078,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,8,48,38,21,24,7,0,0,149,0,0,8,5,5,5,0,0,0,24,0,7,75,33,26,8,5,0,0,161,0,10,19,11,12,13,0,0,0,65,8,49,59,28,26,12,6,0,0,184,18,32,32,19,16,16,5,0,0,126,0,9,30,33,18,25,7,0,0,131,0,3,11,14,4,0,0,0,0,28,0,6,28,20,14,0,0,0,0,66,0,3,12,8,0,4,0,0,0,21,0,9,67,42,15,6,3,0,0,148,0,13,23,16,23,21,3,0,0,96,0,14,42,25,20,24,7,0,0,127,0,7,79,55,40,25,10,0,0,216,6,40,153,65,70,58,10,3,0,406,3,3,12,6,0,3,0,0,0,35
SAL21170,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,8,0,0,0,24,0,3,3,3,0,3,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL21171,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,6,4,0,0,18,0,0,3,0,4,9,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL21172,0,0,0,0,5,0,0,0,0,3,4,7,21,30,47,39,9,0,0,150,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,8,0,0,0,31,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,14,11,3,8,9,11,9,4,0,0,48,0,0,0,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,23,0,0,0,4,5,7,0,0,0,13,0,0,0,4,6,8,0,0,0,23,0,0,0,8,10,4,4,0,0,25,0,0,5,14,8,18,0,0,0,52,0,0,0,0,0,0,0,0,0,7
SAL21173,0,0,0,0,0,3,0,0,0,7,0,4,7,19,29,21,8,0,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,12,0,0,4,5,8,4,0,6,0,31,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,3,5,6,3,0,0,23,0,0,0,0,0,4,0,0,0,7,0,0,3,3,3,3,0,0,0,12,0,0,5,0,3,7,0,0,0,14,0,0,0,0,9,4,3,0,0,18,0,0,0,4,8,0,0,0,0,8
SAL21174,3,4,0,4,7,3,0,0,0,28,52,92,292,206,183,148,29,0,0,994,0,0,5,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,6,14,33,25,24,18,0,0,0,111,0,0,11,6,11,9,0,0,0,34,6,32,71,55,33,16,6,0,0,221,0,0,15,11,14,0,4,0,0,49,15,31,55,33,24,24,6,0,0,184,25,28,23,7,9,0,0,0,0,98,0,7,30,13,14,18,4,0,0,88,0,0,11,0,0,0,0,0,0,17,0,0,19,14,17,5,0,0,0,61,0,0,8,7,3,0,0,0,0,27,0,4,40,32,16,13,5,0,0,110,0,7,14,8,14,8,0,0,0,48,0,5,33,38,37,18,6,0,0,138,0,8,71,54,37,28,9,0,0,207,6,27,101,65,69,73,13,0,0,352,0,9,6,5,9,0,0,0,0,33
SAL21175,0,0,0,4,0,0,0,0,0,4,15,3,13,18,20,16,0,0,0,82,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,0,0,0,14,0,0,0,9,6,0,0,0,0,22,3,4,0,6,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,4,7,0,3,0,0,0,0,19,7,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,10,4,10,0,0,0,16,0,0,6,6,5,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3
SAL21176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,5,0,0,39,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21178,0,0,0,0,0,0,0,0,0,3,0,4,0,4,7,12,0,0,0,34,0,4,7,4,8,11,11,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL21179,0,0,0,0,0,5,0,0,0,9,32,23,57,77,82,90,18,0,0,370,5,11,12,12,15,19,10,4,0,78,0,0,0,4,0,0,0,0,0,8,0,0,15,22,20,18,4,0,0,84,0,0,0,10,10,9,0,0,0,27,8,12,17,10,18,16,5,0,0,90,0,3,0,0,0,8,0,0,0,19,29,7,14,13,7,19,7,0,0,93,9,6,4,7,8,10,0,0,0,41,0,0,6,13,3,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,0,3,0,5,5,0,0,0,19,0,0,3,4,0,4,0,0,0,18,0,0,4,4,11,9,4,0,0,30,4,3,3,14,10,10,0,0,0,43,3,5,24,21,25,30,5,0,0,109,0,0,4,0,3,0,0,0,0,11
SAL21180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21181,0,0,4,3,0,7,0,0,0,14,23,21,61,62,69,73,18,0,0,322,0,9,25,23,14,33,19,3,0,125,0,0,0,0,0,3,0,0,0,3,7,3,10,14,14,17,4,0,0,63,0,0,0,0,0,0,0,0,0,9,0,8,11,14,11,8,0,0,0,54,0,0,7,5,9,6,0,0,0,24,19,5,15,11,12,15,0,0,0,76,0,0,6,0,4,0,0,0,0,16,0,0,8,18,5,8,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,5,0,0,0,10,0,3,0,0,0,5,3,0,0,19,0,0,7,0,4,0,0,0,0,16,0,6,9,12,12,15,0,0,0,48,0,0,3,0,5,11,0,0,0,25,5,0,18,23,15,27,5,0,0,101,0,4,0,0,0,3,0,0,0,4
SAL21182,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21184,0,0,0,0,0,0,0,0,0,5,0,5,3,4,11,5,0,0,0,25,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
SAL21185,0,4,28,24,22,11,3,0,0,96,145,229,686,787,782,475,123,8,0,3233,0,3,5,3,4,0,0,0,0,17,0,0,5,3,9,0,0,0,0,16,13,20,55,77,97,66,19,4,4,352,0,0,13,28,22,7,0,0,0,68,10,53,153,143,119,69,23,4,0,579,4,12,39,52,54,25,11,0,0,197,68,105,118,111,115,52,24,3,0,589,91,64,60,40,31,24,9,0,0,315,5,12,33,49,40,36,11,0,0,191,0,6,21,30,30,25,0,0,0,119,0,3,92,138,133,35,4,0,0,416,0,3,24,37,28,13,10,0,0,109,12,37,200,265,224,89,26,7,0,853,8,8,26,47,45,35,11,0,0,181,0,7,62,90,117,75,8,0,0,368,16,25,136,155,147,113,28,0,0,618,9,48,185,201,198,158,41,5,0,844,21,19,33,31,31,10,0,0,0,145
SAL21186,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,4,0,0,27,0,0,0,3,4,4,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL21187,6,15,29,30,25,22,6,4,0,133,355,562,934,1201,1188,798,197,17,6,5258,0,5,7,14,14,13,15,0,0,69,0,0,4,0,10,5,0,0,0,25,33,37,100,126,144,116,25,5,0,578,0,4,27,37,23,21,0,0,0,114,39,109,205,220,197,117,32,0,0,921,3,12,44,65,71,46,17,0,0,259,213,218,193,184,176,125,41,0,0,1144,245,178,115,58,64,48,17,0,0,727,8,20,62,64,67,63,26,0,0,306,9,10,18,35,31,15,3,0,0,121,0,18,73,115,98,60,13,0,0,377,3,11,29,38,28,29,12,0,0,159,3,70,172,183,173,123,65,14,0,797,4,27,52,56,63,30,15,3,0,254,0,14,107,183,191,125,23,9,0,650,27,94,247,355,375,261,61,5,0,1425,26,164,365,476,465,330,103,6,0,1932,28,29,34,19,28,14,7,0,0,158
SAL21188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21189,0,0,0,0,0,0,0,0,0,3,5,5,5,6,15,3,0,5,0,47,4,3,3,0,5,0,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4
SAL21190,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL21191,0,0,0,0,0,0,0,0,0,0,9,4,9,19,16,17,5,0,0,73,0,0,0,0,3,8,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,11,0,0,0,4,0,6,0,0,0,11,0,0,3,6,9,0,0,0,0,18,0,3,0,0,0,0,0,0,0,7
SAL21192,0,0,0,0,0,0,0,0,0,0,4,3,14,16,14,12,4,4,0,75,0,0,7,4,12,7,4,5,0,40,0,0,0,5,0,0,0,0,0,5,0,0,3,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,16,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,3,0,0,0,12,0,0,6,3,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SAL21193,9,15,33,40,44,20,5,0,0,166,331,497,795,903,1125,608,71,0,0,4343,0,0,3,6,4,6,0,0,0,16,0,0,4,0,4,4,0,0,0,19,18,30,93,121,210,141,27,3,0,647,0,6,17,28,27,12,0,0,0,90,69,156,273,273,288,156,14,0,0,1229,6,21,43,73,80,53,5,0,0,283,200,205,137,168,247,118,15,0,0,1089,239,88,66,55,72,56,6,0,0,584,14,67,113,159,214,133,23,0,0,726,11,12,23,31,30,17,0,0,0,119,5,14,69,124,90,31,10,0,0,343,3,14,37,22,44,23,6,0,0,146,9,50,134,114,116,45,9,0,0,489,3,30,47,48,74,51,9,5,0,268,0,31,92,113,152,77,16,0,0,479,21,75,159,150,226,121,21,0,0,777,8,102,211,202,239,174,37,0,0,969,17,27,26,24,25,11,0,0,0,140
