SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7
SAL21275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,13
SAL21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,8,0,0,11,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,0,0,26,22,0,0,43
SAL21277,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,5,0,6,20,0,0,0,24,13,0,6,0,28,3,0,12,0,14,11,8,3,0,17,5,3,3,0,14,12,9,3,0,26,15,22,4,3,43,5,3,3,0,18,6,8,0,0,16,0,8,0,0,11,8,4,0,0,10,5,3,3,0,9,0,0,0,0,4,117,82,43,7,250
SAL21278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21279,7,0,0,0,7,3,0,0,0,3,6,0,0,0,4,0,0,0,0,0,14,0,0,0,20,0,0,9,0,9,54,0,4,0,59,37,0,8,0,45,59,5,3,0,67,39,11,12,0,64,16,14,9,0,42,34,21,6,0,64,34,76,16,0,122,41,79,10,0,123,27,85,0,0,111,14,62,0,0,75,36,163,6,0,199,14,35,3,0,56,0,0,0,0,3,441,557,81,4,1082
SAL21280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,30
SAL21281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
SAL21282,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,7,3,0,0,0,9,38,6,12,0,51,19,0,8,0,26,21,7,3,0,35,28,8,6,0,44,5,7,4,0,18,13,12,7,0,29,19,15,6,0,30,5,10,0,0,16,4,11,0,0,17,0,4,0,0,6,5,9,0,0,14,11,17,4,0,31,3,4,0,0,7,196,101,54,0,358
SAL21283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,9,0,5,0,0,4,3,4,0,0,9,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,13,5,3,43
SAL21284,31,3,6,0,39,0,0,0,0,0,5,3,0,0,7,0,5,0,0,9,3,4,4,0,9,0,9,12,0,25,15,11,18,0,43,9,28,9,0,56,14,66,14,0,103,16,96,17,0,132,31,107,6,0,139,32,85,7,0,130,88,188,10,0,285,58,115,6,3,183,35,84,4,0,125,18,26,7,0,52,29,59,5,0,89,10,44,9,0,66,4,5,0,0,11,388,940,148,18,1494
SAL21285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,14
SAL21286,5,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,11,5,0,3,0,5,11,0,0,0,15,6,3,6,0,20,17,5,4,0,24,24,3,5,0,29,6,11,5,0,23,7,5,7,0,22,23,31,5,0,65,26,16,3,0,44,15,21,0,0,34,16,19,0,0,33,21,46,0,0,70,3,11,0,0,19,3,0,0,0,3,198,179,49,3,430
SAL21287,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,3,0,0,0,3,6,3,3,0,12,10,3,0,0,13,9,4,9,0,15,16,13,0,0,26,3,11,3,0,17,10,4,0,0,23,16,36,4,0,57,15,23,0,0,39,14,19,0,0,35,3,11,0,0,21,23,37,0,0,65,4,9,7,0,18,0,0,0,0,0,138,181,34,0,354
SAL21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
SAL21289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,10,5,0,27
SAL21290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SAL21292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,10,0,0,19
SAL21293,13,0,4,0,23,10,0,0,0,15,8,0,10,0,12,4,0,23,0,25,35,3,48,0,88,22,8,46,0,74,226,18,64,8,308,149,44,91,5,288,131,57,90,5,284,138,79,63,10,296,74,72,55,10,210,75,85,26,3,195,130,187,43,3,368,78,132,16,0,225,48,90,11,0,150,23,47,0,0,67,43,69,0,0,122,47,76,37,7,161,28,8,13,0,50,1270,994,636,59,2958
SAL21294,9,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,0,0,0,10,3,0,0,0,5,10,0,0,0,12,11,7,0,0,18,5,4,0,0,8,9,9,0,0,17,7,13,3,0,24,15,9,3,0,26,11,9,0,0,21,7,6,0,0,12,29,75,0,0,106,0,15,9,0,31,3,0,3,0,6,129,155,25,0,312
SAL21295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,10,4,3,5,0,9,16,0,0,0,17,15,0,3,0,26,15,3,0,0,23,16,4,3,0,25,8,12,0,0,22,6,8,0,0,17,20,8,3,0,29,10,11,0,0,26,7,5,3,0,10,3,3,0,0,3,4,7,0,0,16,3,3,0,0,12,4,0,0,0,6,125,85,33,6,244
SAL21296,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,18
SAL21297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,17
SAL21299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10
SAL21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,7,0,0,3,3,3,0,0,10,0,4,0,0,5,0,0,0,0,0,0,6,0,0,7,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,19,22,0,0,44
SAL21301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,14,3,0,35
SAL21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,12,10,8,0,28
SAL21303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL21304,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8
SAL21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,0,0,14,7,3,8,0,20,0,0,0,0,4,7,0,0,0,10,5,4,0,0,6,3,4,0,0,4,0,3,0,0,3,0,6,0,0,11,7,11,0,0,15,0,0,0,0,0,5,5,0,0,3,7,0,0,0,10,0,0,0,0,3,51,44,19,0,116
SAL21307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8
SAL21308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,23,10,4,0,37
SAL21309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,3,0,3,8,0,5,0,11,3,0,3,0,8,6,12,3,0,16,11,6,4,0,16,9,0,0,0,14,0,3,3,0,4,4,11,3,0,21,4,8,0,0,8,5,5,0,0,14,0,4,0,0,4,4,8,0,0,12,4,0,3,0,6,0,0,0,0,0,65,58,28,0,145
SAL21310,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,6,0,10,3,0,4,0,9,15,3,8,0,32,11,4,12,0,20,14,6,3,0,22,8,5,6,0,21,11,11,4,0,19,6,11,0,0,26,13,21,0,0,29,9,18,0,0,26,0,5,0,0,10,4,5,0,0,9,5,15,0,0,17,0,3,3,0,9,0,10,0,0,9,102,116,41,0,261
SAL21311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,6,0,0,0,11,8,0,0,0,5,0,0,0,0,0,4,3,0,0,3,0,0,0,0,7,5,0,0,0,7,4,5,0,0,7,0,0,0,0,0,0,6,0,0,6,0,3,0,0,5,4,0,0,0,3,0,0,0,0,0,33,18,9,0,53
SAL21312,12,4,7,0,23,4,0,3,0,9,5,0,0,0,9,0,0,7,0,8,8,4,3,0,12,7,0,11,0,20,33,11,13,3,60,30,11,25,0,74,29,24,19,0,71,28,24,27,0,81,7,36,16,0,64,9,28,11,0,49,40,51,17,6,104,9,63,7,0,82,18,49,12,0,80,17,29,3,0,45,20,45,3,0,59,12,21,15,0,41,7,0,3,0,8,287,395,206,13,908
SAL21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,4,0,18
SAL21314,20,4,6,0,27,10,0,0,0,11,3,0,3,0,10,4,0,3,0,13,22,5,6,0,30,8,0,14,0,26,67,4,15,0,83,54,10,15,0,80,53,24,22,0,92,72,30,21,0,124,17,29,22,7,72,29,21,13,0,67,59,85,28,0,171,48,87,17,0,158,27,92,16,0,138,30,98,5,3,133,63,291,16,0,362,20,50,17,0,88,15,12,4,0,28,623,846,228,7,1706
SAL21315,45,11,16,0,71,20,0,5,0,20,13,3,8,0,29,13,0,11,0,24,57,0,12,0,77,23,11,22,0,60,199,20,33,3,255,106,38,57,9,209,89,58,53,0,202,77,79,57,0,212,35,78,53,4,168,37,81,33,4,154,88,192,57,3,336,66,183,36,0,284,40,117,16,3,176,37,71,16,0,122,44,207,16,0,267,27,76,25,3,133,30,16,6,0,48,1041,1235,527,34,2841
SAL21316,53,5,12,0,76,20,4,3,0,27,9,3,9,0,23,3,5,20,0,29,53,7,20,0,81,33,9,26,3,71,266,13,36,4,317,118,32,54,9,217,134,59,68,3,268,107,75,69,11,259,58,98,54,4,211,64,80,48,3,200,145,284,71,3,502,108,245,60,3,420,86,249,37,3,372,62,191,15,3,272,117,566,27,0,710,42,106,44,4,195,33,31,5,0,75,1515,2071,680,59,4320
SAL21317,11,0,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,7,0,0,0,12,4,0,3,0,6,25,3,6,0,31,17,0,6,0,23,20,4,3,0,25,17,10,9,0,34,8,10,6,0,25,13,13,0,0,24,14,33,14,0,60,16,24,0,0,43,7,32,3,0,47,6,28,0,0,36,13,72,5,0,89,5,18,12,0,31,4,0,3,0,0,178,244,69,3,502
SAL21318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,10,0,0,17
SAL21319,6,0,6,0,14,0,0,5,0,8,0,0,4,0,5,0,3,0,0,9,15,0,4,0,22,10,0,5,0,15,54,9,3,4,76,26,7,13,3,51,30,10,22,3,62,28,9,12,0,51,10,25,10,0,45,13,24,11,0,47,29,46,23,3,93,17,48,3,0,66,13,42,5,0,55,5,36,5,0,41,10,57,0,0,75,10,15,12,0,38,6,0,8,0,16,289,346,140,21,797
SAL21320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
SAL21321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,15,5,4,0,21
SAL21322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,10
SAL21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16
SAL21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,4,0,14
SAL21326,10,0,0,0,8,4,0,4,0,9,0,0,3,0,3,3,0,9,0,10,11,0,13,0,28,8,5,22,0,35,55,10,15,0,75,49,8,31,0,90,71,20,37,7,137,66,33,25,0,130,41,27,27,4,94,50,30,17,0,94,84,61,25,5,175,57,41,7,4,108,45,52,4,0,103,21,44,0,0,67,37,119,0,0,157,20,35,26,0,79,7,5,7,0,14,633,485,270,22,1419
SAL21327,18,0,12,0,28,6,0,0,0,4,0,0,8,0,16,5,0,11,0,15,19,0,15,4,38,12,3,17,0,33,53,7,27,6,90,26,17,29,8,76,49,17,34,8,113,59,18,21,5,111,45,22,21,3,98,66,21,29,0,117,142,81,46,10,279,131,82,15,13,237,137,97,14,8,252,125,90,6,3,225,351,453,31,8,847,39,32,16,5,96,5,9,4,0,18,1294,957,358,79,2683
SAL21328,7,0,0,0,7,4,0,0,0,5,3,0,0,0,3,0,0,9,0,6,19,0,12,0,32,10,3,19,0,33,86,6,19,0,113,61,5,22,3,91,50,19,19,0,92,54,34,11,6,102,22,29,15,0,65,28,23,7,3,62,49,57,12,0,119,23,40,4,0,67,11,24,0,0,38,9,13,0,0,29,6,27,3,0,36,20,28,13,0,56,13,6,13,0,35,476,320,171,25,987
SAL21329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11
SAL21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,8,4,0,0,0,8,0,0,0,0,0,4,0,0,0,4,10,6,0,0,14,4,0,0,0,6,3,0,0,0,3,0,0,0,0,0,4,4,0,0,8,0,3,0,0,8,0,0,0,0,0,39,27,4,0,62
SAL21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,8,12,0,0,16
SAL21332,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,12,0,0,30
