SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL22699,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,6,35,12,10,16,21,11,29,0,140
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,5,0,0,0,21
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,8,0,3,0,34
SAL22702,10,18,17,11,12,28,7,11,0,112,3,18,13,3,14,27,3,20,7,100,159,544,356,225,394,610,178,443,19,2925
SAL22703,0,4,0,0,0,0,3,0,0,7,0,3,8,0,4,0,0,3,0,16,21,85,42,17,57,72,28,63,0,391
SAL22704,0,17,15,8,19,16,6,7,0,91,4,13,13,3,17,15,13,17,14,106,125,447,345,205,453,551,188,376,29,2719
SAL22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,5,0,0,3,0,10,0,26
SAL22706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,13,7,11,7,3,24,0,81
SAL22707,0,4,0,0,5,8,4,0,0,23,0,0,0,0,0,3,0,0,5,17,23,57,30,28,66,72,25,52,8,351
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10
SAL22709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,9,6,11,13,0,20,6,91
SAL22710,35,91,84,36,103,95,22,51,4,515,22,71,45,22,80,102,21,54,92,504,834,2568,1843,1351,3062,2938,874,1438,215,15118
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,25
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,8,0,12,3,38
SAL22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,4,13,8,3,6,0,44
SAL22714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,3,3,5,8,0,30
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,13,0,21
SAL22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,4,0,6,3,20
SAL22717,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,6,8,12,12,11,24,13,3,6,0,87
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11
SAL22719,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,15,3,5,13,15,0,3,0,58
SAL22720,3,0,4,3,4,13,3,3,0,41,3,9,8,9,12,21,4,14,16,84,46,201,140,97,240,333,72,197,23,1339
SAL22721,13,19,8,3,23,25,3,6,0,92,4,9,13,6,18,19,0,4,8,90,163,355,304,222,578,670,134,275,23,2721
SAL22722,11,9,9,8,13,19,0,4,0,76,10,4,4,0,11,12,5,11,8,68,120,280,223,152,380,440,112,191,20,1920
SAL22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,15,3,5,0,31
SAL22724,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,10,20,16,10,15,40,3,9,3,126
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,3,13,9,3,9,4,65
SAL22727,7,8,10,3,3,7,3,3,0,47,0,9,0,0,10,7,5,6,4,30,56,168,121,72,177,252,54,132,8,1039
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7
SAL22729,0,0,0,0,0,3,0,0,0,10,0,0,0,3,4,0,0,0,0,11,4,17,17,13,28,35,6,20,5,148
SAL22730,8,21,14,8,9,18,6,5,0,87,4,10,5,4,8,15,0,8,6,75,177,686,353,191,395,477,140,245,23,2686
SAL22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6
SAL22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,8,0,21
SAL22733,0,4,0,0,3,0,0,0,0,9,0,5,0,0,5,6,0,0,5,15,16,71,29,16,47,52,11,46,12,298
SAL22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,10
SAL22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,4,0,20
SAL22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,15
SAL22737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,8,5,0,6,0,32
SAL22738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,5,17,0,24,0,79
SAL22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL22740,0,8,8,0,16,6,3,3,0,54,4,9,12,9,14,16,0,3,15,90,76,196,203,142,483,395,109,148,43,1800
SAL22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,4,22,14,4,10,0,75
SAL22742,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,24,11,8,9,26,0,10,0,93
SAL22743,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,8,23,22,12,14,28,4,33,8,151
SAL22744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,3,7,14,8,18,0,66
SAL22745,14,26,17,3,34,25,10,9,0,137,19,30,11,9,42,35,12,20,40,212,226,612,497,336,807,670,190,291,84,3717
SAL22746,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,4,9,5,5,14,6,9,3,49
SAL22747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,9,0,34
SAL22749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,3,0,18
SAL22750,58,122,111,63,174,152,53,72,11,813,46,96,108,68,273,218,45,72,199,1132,1134,2952,2557,1868,5652,5084,1280,2045,418,22987
SAL22751,3,11,7,4,14,3,0,5,0,40,0,8,8,5,10,12,0,10,18,69,62,144,124,90,261,217,69,183,46,1197
SAL22752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,0,11,7,11,0,43
SAL22753,0,6,5,0,4,8,0,0,0,28,0,6,4,3,7,11,0,10,10,49,31,75,61,51,83,118,26,53,27,518
SAL22754,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,8,8,32,29,20,41,33,11,10,9,185
SAL22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,6,7,9,3,10,0,58
SAL22756,23,24,23,19,51,32,17,16,5,206,14,25,28,10,47,42,19,20,55,259,330,727,726,538,1465,1465,386,650,108,6398
SAL22757,16,26,25,15,20,24,6,10,0,138,6,24,27,8,44,43,8,11,38,214,254,669,699,305,1139,1317,308,502,68,5262
SAL22758,13,43,32,16,56,44,9,36,0,255,8,37,20,13,49,39,12,18,50,238,325,956,733,649,1585,1400,415,755,107,6922
SAL22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,4,14,3,0,13,0,61
SAL22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL22761,10,16,14,5,18,24,9,3,0,100,3,14,10,6,27,25,0,13,28,121,168,374,334,207,725,606,141,272,53,2888
SAL22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,6,3,6,0,26
SAL22763,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,3,0,11,11,3,3,19,3,8,6,63
SAL22764,0,0,4,0,0,3,0,5,0,7,0,0,0,0,0,0,0,5,0,6,7,28,31,24,34,55,9,46,10,242
SAL22765,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,7,8,23,18,14,20,15,9,11,0,111
SAL22766,28,57,42,32,54,48,15,23,3,310,21,49,42,25,94,92,12,29,54,423,378,1502,1127,705,1825,1912,465,953,115,8980
SAL22767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,14
SAL22769,4,15,6,8,16,9,4,10,0,78,6,8,3,3,7,12,5,8,11,59,76,253,202,181,398,332,85,165,22,1718
SAL22770,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,7,16,26,23,11,30,40,13,35,0,186
SAL22771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,14
SAL22772,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,12,21,21,11,9,16,7,12,0,117
SAL22773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,8,0,19
SAL22774,0,5,0,10,15,9,0,0,0,43,4,14,3,3,16,11,0,4,18,75,70,260,215,134,311,272,53,90,32,1443
SAL22775,9,19,16,4,25,30,11,10,0,135,8,12,10,8,28,40,9,10,25,144,156,394,321,235,536,609,183,329,51,2816
SAL22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,8,0,16
SAL22777,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,5,13,15,25,23,16,24,46,16,30,12,210
SAL22778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,4,8,6,3,9,0,51
SAL22779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,6,4,4,9,46
SAL22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,16
SAL22781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,4,13,4,12,0,58
SAL22782,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,5,10,4,24,15,3,18,15,4,13,3,95
SAL22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,8,0,30
SAL22784,0,3,5,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,6,11,13,22,17,0,15,4,85
SAL22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,18
SAL22786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,13
SAL22787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,4,0,10,3,11,0,31
SAL22788,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,5,36,14,16,22,30,16,40,3,181
SAL22789,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,4,20
SAL22790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22791,3,21,17,10,25,12,0,4,0,104,3,20,27,11,58,58,5,18,69,268,197,544,584,337,1204,1403,201,398,124,4976
SAL22792,13,39,28,16,28,36,12,37,0,223,11,31,21,11,24,63,8,38,28,229,392,1064,798,594,1115,1591,541,1237,51,7375
SAL22793,5,0,4,5,5,6,4,4,0,30,0,3,0,6,7,10,0,3,9,34,53,128,91,64,161,201,63,120,11,878
SAL22794,0,3,0,3,5,0,0,0,0,11,0,3,0,4,0,0,0,4,0,17,20,43,40,29,42,56,18,52,5,308
SAL22795,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,11,18,18,19,16,25,27,4,14,4,131
SAL22796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11
SAL22797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,7,0,7,0,40
SAL22798,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,4,7,8,3,20,0,52
SAL22799,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,8,7,4,4,9,7,4,0,44
SAL22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,8
SAL22801,0,0,5,0,0,0,0,0,0,9,4,0,0,0,0,0,3,0,5,16,16,31,23,14,34,34,11,12,3,186
SAL22802,3,0,5,4,11,5,4,0,0,30,3,4,5,4,4,6,4,7,14,49,74,167,117,101,192,233,53,159,30,1130
SAL22803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,12,4,10,9,18,3,23,6,95
SAL22804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,8,3,4,13,4,51
SAL22805,12,17,17,12,26,18,6,9,0,120,5,13,8,14,43,45,15,23,36,206,223,485,404,297,1003,1255,368,643,70,4753
SAL22806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,22
SAL22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SAL22811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,14
