SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL21227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,5,3,0,21,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,5,0,0,3,0,25
SAL21228,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,8,4,0,5,0,0,0,0,3,0,18,3,4,4,5,0,4,0,0,0,18,8,0,5,0,0,0,3,0,0,15,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,16,5,0,4,5,7,0,75,0,0,0,0,0,7,0,4,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,7,5,0,3,0,0,0,0,15,0,6,0,9,7,0,0,0,0,22,0,0,0,0,8,0,0,3,0,18,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,9,15,9,0,8,6,78
SAL21229,0,0,7,6,0,0,0,0,0,11,0,0,7,0,0,4,0,4,0,13,6,4,9,3,3,0,3,4,0,34,8,11,13,5,0,6,5,3,0,47,13,13,11,5,4,4,4,3,9,63,17,11,10,6,4,8,4,4,0,68,6,9,7,6,4,3,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,43,58,26,17,27,24,20,13,263,0,0,0,0,0,0,0,0,0,8,0,4,0,15,5,0,0,0,0,19,0,9,0,3,3,10,0,0,0,29,6,12,4,5,11,5,0,4,0,40,3,22,0,10,12,5,0,0,0,61,8,18,5,9,19,12,0,4,0,68,0,3,0,5,9,5,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,65,13,43,58,27,4,12,3,246
SAL21230,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,9,0,0,10,0,0,0,0,0,0,14,5,5,0,7,0,0,7,4,0,26,7,3,6,0,3,0,4,0,0,22,11,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,39,10,16,10,4,9,10,8,0,99,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,5,0,13,0,5,3,3,3,5,0,0,0,20,3,8,5,5,3,0,0,0,0,26,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,4,19,14,6,0,4,0,98
SAL21231,0,0,3,0,0,0,0,3,0,11,5,0,0,0,0,0,3,3,0,13,0,0,9,4,0,0,5,5,0,24,3,0,8,0,5,0,8,3,0,25,0,3,5,0,3,0,7,7,0,39,4,0,8,0,0,4,10,6,0,36,6,0,0,0,5,0,5,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,31,6,13,4,32,33,4,153,0,0,0,0,0,0,0,3,0,3,0,4,0,6,0,3,0,0,0,10,0,0,4,7,0,0,0,6,0,19,4,0,0,8,0,3,0,7,0,22,0,10,0,6,6,0,0,3,0,30,3,0,0,0,6,12,0,5,0,26,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,6,29,20,17,0,23,0,123
SAL21232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,14
SAL21233,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,5,4,0,12,4,0,11,4,3,0,5,8,0,34,7,0,8,3,3,0,0,5,0,30,5,0,5,0,0,0,4,4,0,31,23,5,0,0,6,0,9,4,0,51,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,58,12,35,7,9,9,22,22,9,172,0,0,0,0,0,0,0,3,0,9,0,5,0,0,0,5,0,0,0,8,4,8,0,5,7,0,0,0,0,36,6,9,0,4,5,0,0,0,0,27,4,8,0,7,4,0,0,3,0,31,13,8,7,3,8,0,0,0,0,41,4,6,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,40,9,27,30,11,3,15,3,160
SAL21234,0,0,8,0,0,9,0,8,0,28,7,4,9,0,0,0,0,3,0,24,9,14,21,4,5,4,11,6,0,71,20,14,51,3,5,4,9,3,3,109,30,20,31,4,6,0,12,18,0,121,26,11,15,5,4,7,18,10,0,90,11,0,3,0,0,0,3,4,0,30,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,102,66,143,15,12,24,48,58,4,482,0,0,0,3,0,6,0,10,0,23,0,9,0,5,5,6,0,6,0,24,3,23,0,10,12,4,0,0,0,60,19,48,10,6,29,7,0,9,0,123,15,24,6,19,19,7,0,5,0,98,11,14,0,10,19,3,0,7,0,77,6,4,0,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,126,20,54,85,42,3,37,3,425
SAL21235,0,0,20,16,0,26,0,21,5,84,10,7,21,15,4,5,4,13,0,76,27,52,52,14,0,13,5,14,4,185,48,70,76,5,9,6,3,22,3,261,70,40,62,14,16,17,14,23,3,252,75,48,53,20,15,12,31,28,4,281,26,26,13,3,9,13,3,13,0,107,11,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,264,253,301,81,54,96,64,134,29,1279,0,0,3,27,0,30,0,8,0,72,3,10,8,26,6,7,0,5,8,63,24,85,8,30,21,11,0,7,0,191,30,131,11,39,48,10,0,12,3,287,50,91,23,48,54,26,0,13,0,311,39,82,11,35,66,28,0,18,5,282,17,22,6,8,24,11,0,3,0,83,4,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,168,428,61,215,227,127,4,65,13,1313
SAL21236,0,0,7,0,0,0,0,10,0,23,0,0,6,0,3,3,0,0,0,14,0,3,4,0,0,0,4,5,0,21,16,10,10,0,0,0,3,0,0,48,19,16,10,0,5,5,6,8,0,63,10,17,10,0,0,4,5,0,0,52,0,10,4,0,0,4,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,53,51,54,7,14,13,16,26,3,246,0,0,0,4,0,8,0,4,0,22,0,0,0,6,4,4,0,0,0,17,0,9,3,4,5,0,0,0,0,18,0,20,0,0,5,4,0,4,0,41,12,30,0,7,9,4,0,4,0,62,10,17,4,4,9,4,0,4,0,50,0,10,4,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,83,12,31,41,22,0,12,0,225
SAL21237,0,0,21,3,0,12,0,13,0,52,4,0,15,6,0,10,4,5,0,46,6,7,17,3,7,4,0,7,0,48,10,4,11,5,8,3,0,4,0,52,23,15,21,6,4,9,9,10,0,89,29,13,30,4,11,3,19,16,0,124,4,3,9,0,0,0,6,3,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,71,53,113,29,36,46,42,49,5,444,0,0,0,5,3,18,0,9,0,31,0,4,0,15,3,3,0,0,0,37,6,17,0,5,11,3,0,0,3,52,9,14,0,8,16,3,0,3,0,59,14,27,4,20,27,5,4,8,0,112,5,25,4,20,35,8,0,6,0,104,0,5,0,8,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,104,7,84,103,49,9,30,8,422
SAL21238,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,9,5,0,4,0,0,0,3,4,0,14,5,0,0,0,0,0,0,0,0,12,4,0,0,0,3,0,0,3,4,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,20,3,4,0,12,9,0,66,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,3,0,4,0,22,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,14,16,9,0,8,0,63
SAL21239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,5,0,0,9,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,4,0,19
SAL21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21241,0,0,3,4,0,0,0,3,0,12,0,3,7,7,0,5,0,9,0,31,5,8,24,7,0,4,6,13,8,69,8,18,15,4,0,0,0,6,0,48,4,16,13,10,4,0,8,3,0,58,12,7,12,4,0,0,0,5,0,44,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,59,70,34,12,15,14,43,5,272,0,0,0,0,0,8,0,0,0,7,0,9,0,12,8,6,0,0,0,40,4,22,8,10,8,10,0,3,0,66,6,13,7,5,9,4,0,4,0,47,4,16,0,9,13,4,0,6,0,52,0,18,0,4,9,3,0,5,0,54,0,7,0,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,86,16,44,45,31,5,22,0,275
SAL21242,0,0,3,0,0,0,0,3,0,11,0,0,3,0,0,0,5,0,0,8,0,0,7,0,0,0,0,3,0,19,6,0,4,0,0,0,5,3,0,9,4,4,4,0,0,0,0,0,0,23,8,0,4,0,0,0,3,0,0,21,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,27,8,5,0,16,16,0,98,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,16,0,4,0,0,5,0,0,4,0,12,5,4,0,6,6,0,3,0,0,22,6,6,0,0,4,0,0,0,0,18,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,11,21,3,4,4,0,84
SAL21243,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,6,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,4,3,0,0,4,0,32
SAL21244,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,0,0,0,0,21
SAL21245,0,3,28,0,0,27,8,24,4,95,17,9,41,7,0,17,5,26,8,128,52,30,97,22,11,17,20,45,12,309,58,29,80,12,16,9,33,38,9,276,85,40,82,17,19,11,39,32,6,319,73,25,59,8,8,13,51,28,10,276,34,8,15,4,4,5,16,17,0,92,6,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,326,149,400,71,59,94,163,207,43,1508,0,0,3,17,6,77,0,12,3,126,9,13,5,34,21,22,8,6,3,115,23,86,13,57,40,14,4,29,5,269,38,66,11,35,59,26,8,15,6,261,49,74,17,64,79,36,4,19,5,354,26,36,9,37,64,34,7,19,4,231,9,12,0,10,14,6,0,3,0,61,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,157,280,64,260,288,218,21,104,24,1419
SAL21246,7,6,4,22,10,23,4,29,0,112,16,58,58,48,38,53,19,37,4,326,115,342,121,49,62,40,29,36,22,810,208,362,64,23,55,31,19,25,11,790,226,266,61,31,40,41,30,21,10,727,165,230,66,22,35,31,21,29,8,606,42,90,18,5,10,7,14,14,11,209,6,15,0,6,3,6,4,0,0,40,0,3,0,0,0,0,0,0,0,3,782,1370,390,212,251,237,140,189,62,3619,0,12,4,54,15,84,0,19,0,190,16,98,16,71,75,66,0,15,3,361,104,442,36,70,125,46,4,13,10,851,145,411,29,44,116,25,5,6,10,787,132,337,21,54,150,35,3,11,12,757,88,230,29,54,135,22,5,11,8,575,18,73,0,14,46,3,0,4,0,157,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,492,1605,134,364,662,294,11,82,43,3685
SAL21247,0,0,4,10,3,14,3,26,0,71,0,16,16,12,0,14,7,11,0,87,17,54,29,6,9,15,3,4,0,137,60,74,12,10,13,4,0,3,0,175,104,82,21,0,9,16,0,3,5,240,79,89,16,0,10,4,5,5,4,219,16,42,12,0,7,4,7,3,0,92,4,10,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,290,378,108,39,51,78,29,54,15,1049,0,0,0,21,10,27,0,3,6,60,0,29,6,15,21,27,0,5,0,98,18,58,4,15,20,4,0,7,0,129,42,81,3,9,28,0,0,5,6,173,69,113,7,9,50,13,0,0,6,264,26,84,6,4,47,17,0,0,3,187,9,24,0,0,19,7,0,0,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,167,391,30,79,197,94,0,15,17,987
SAL21248,0,0,0,0,0,5,0,3,0,7,0,0,23,8,3,4,13,9,4,71,10,29,51,14,19,11,30,38,0,204,10,22,22,3,3,3,25,18,3,120,5,0,24,4,3,0,15,9,3,60,0,7,12,0,0,0,25,9,0,63,0,0,4,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,61,140,43,31,30,113,88,16,541,0,0,0,0,0,3,0,0,0,10,0,9,0,8,5,13,0,4,3,42,6,41,8,28,15,12,4,13,0,130,8,13,7,17,13,3,6,7,0,73,5,8,0,15,11,5,0,10,0,54,0,5,3,8,10,3,0,4,0,42,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,70,23,84,62,39,13,41,12,362
SAL21249,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,4,0,7,11,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,0,4,0,13,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,5,0,5,3,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,10,5,0,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,5,13,3,0,4,0,44
SAL21250,0,0,3,0,0,4,0,10,0,22,4,4,24,9,0,7,7,14,0,63,11,28,65,18,8,10,22,30,3,205,11,16,18,10,4,4,18,18,0,102,0,10,13,0,4,4,8,6,0,50,7,0,0,0,5,3,9,7,0,29,5,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,66,121,47,19,31,58,92,11,479,0,0,0,6,0,12,0,0,0,16,4,11,0,26,7,15,0,8,0,68,10,67,10,45,27,12,6,23,6,198,3,18,3,19,14,7,3,8,0,83,5,9,3,14,14,11,5,4,0,57,4,10,7,5,12,3,4,4,0,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,116,21,120,73,56,8,43,6,477
SAL21251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,5,4,0,6,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,20
SAL21253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,4,3,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,9,4,5,0,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,11,3,0,3,8,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,5,0,9,7,3,0,0,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,3,9,4,0,8,0,54
