POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
206041120,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,23,17,5,10,3,0,0,0,56,12,9,6,0,3,3,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,5,4,0,26,0,3,3,0,5,9,0,0,0,25,0,0,0,0,3,0,0,5,0,15,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,3,0,20,23,32,22,10,84,123,41,81,3,422,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9
206041121,0,0,0,0,6,3,0,3,0,18,0,0,0,0,0,4,0,0,0,4,9,21,22,13,71,72,22,25,3,246,3,0,0,0,9,14,4,4,0,39,16,14,13,15,56,175,32,104,10,430,5,4,3,3,12,27,4,14,0,69,13,21,20,4,24,60,11,29,3,187,10,58,33,11,28,29,10,15,4,197,3,24,24,13,56,93,25,37,3,262,0,6,4,0,12,12,5,5,0,41,3,0,4,0,0,6,4,3,0,25,3,3,0,0,12,3,0,3,0,23,6,32,29,31,124,148,28,69,5,477,5,18,17,8,50,34,16,3,0,153,9,6,9,4,39,33,9,16,0,125,5,13,8,8,7,4,5,3,0,51,5,12,20,15,19,15,7,4,0,101,5,11,3,0,4,4,3,4,0,36,0,6,7,5,28,39,3,19,3,108,10,15,14,9,30,52,3,17,28,172
206041124,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,29,9,16,14,214,223,71,105,0,681,0,0,0,0,0,0,0,0,0,0,3,7,10,12,29,78,16,47,0,210,0,3,4,4,26,25,8,6,0,78,0,10,0,3,0,6,6,4,0,29,24,92,48,29,54,41,20,29,5,342,0,7,5,3,3,0,0,0,0,23,0,0,0,0,4,9,0,3,0,18,0,4,0,5,11,22,3,8,0,56,0,0,3,0,0,4,3,0,0,11,18,57,43,24,294,258,74,158,4,948,4,20,36,4,38,27,10,3,0,140,16,12,24,17,98,75,33,46,0,313,99,591,209,139,608,806,221,507,13,3193,121,167,229,364,569,1468,260,691,20,3887,17,27,28,15,62,43,14,9,3,214,4,12,11,16,33,27,3,10,0,132,8,25,19,13,53,66,13,27,140,367
206041125,0,0,6,0,0,0,4,7,4,16,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,6,3,3,0,23,0,3,0,0,28,36,9,36,0,115,10,23,21,19,103,129,43,111,11,474,6,9,6,7,88,139,24,61,4,341,8,28,24,6,97,77,30,55,4,321,51,93,64,31,105,59,28,44,3,478,23,7,3,3,7,15,4,23,0,91,0,3,3,3,26,29,9,9,0,88,18,13,12,18,236,237,57,121,4,716,0,3,14,0,7,24,11,22,0,84,10,53,30,37,252,472,70,164,3,1097,21,44,63,37,253,291,68,119,3,897,5,8,3,13,33,51,11,13,0,143,29,84,40,31,132,143,48,132,3,627,72,95,137,190,368,741,178,378,11,2180,7,6,11,5,16,11,0,4,0,59,6,6,7,3,44,21,6,15,0,106,6,22,18,9,50,61,13,33,77,288
206041127,0,0,3,0,4,5,0,3,0,16,0,0,0,0,0,0,0,0,0,3,3,10,9,6,22,13,8,31,0,96,3,0,0,0,5,17,9,17,5,55,9,9,3,8,35,63,29,137,3,295,5,9,10,14,44,60,17,49,4,210,0,4,15,4,34,22,0,11,0,91,0,0,3,0,5,3,0,0,0,13,111,113,86,128,512,665,272,473,32,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,30,8,13,0,78,0,4,3,9,16,15,7,21,0,76,0,0,0,4,22,28,5,10,0,71,0,0,0,0,0,0,0,0,0,0,7,0,5,5,4,6,0,3,0,31,0,3,0,0,0,4,0,0,0,11,0,4,0,8,10,18,11,11,0,57,4,10,10,11,39,28,11,21,33,152
206041503,0,0,4,0,6,7,3,6,3,34,7,3,5,0,20,32,8,30,0,99,19,29,30,27,112,173,47,106,0,540,15,9,10,23,413,256,64,81,3,883,40,55,69,56,343,713,219,672,28,2201,35,26,24,11,73,190,44,114,0,516,166,388,276,134,459,300,56,93,23,1904,532,954,693,282,641,377,103,189,40,3812,69,106,95,50,712,937,157,306,18,2454,111,80,59,59,1695,1936,378,642,29,4993,152,139,148,168,2078,3122,930,2335,53,9118,14,28,38,35,269,454,161,413,10,1428,155,250,221,238,2307,4253,869,2375,66,10744,35,69,187,50,260,370,74,137,9,1189,261,182,216,281,3629,2511,710,1113,41,8940,43,130,85,66,488,303,72,116,7,1300,33,108,62,72,309,262,50,155,12,1058,92,45,35,41,67,60,20,67,3,434,56,64,78,36,125,89,34,63,6,540,79,104,85,40,256,341,71,182,400,1565
206041504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,9,7,5,7,31,12,20,0,98,0,0,0,0,9,6,3,3,0,23,19,20,36,22,176,283,107,347,5,1018,3,0,0,0,14,14,4,8,0,56,84,194,141,73,173,110,26,69,12,874,103,365,250,75,176,80,24,51,19,1143,18,11,25,8,44,32,10,16,3,159,18,31,23,27,229,211,48,48,9,631,39,28,35,39,726,633,123,225,11,1848,0,16,23,13,78,99,28,45,6,299,39,120,129,99,587,1121,222,473,14,2804,12,46,73,23,104,105,22,41,4,421,33,26,49,61,498,279,70,90,0,1108,38,273,137,73,667,446,126,251,14,2021,4,16,18,27,51,48,7,20,3,195,14,9,14,6,9,12,6,6,0,79,19,38,37,13,89,59,21,39,0,311,25,38,46,17,66,98,20,48,94,452
206041505,5,3,10,0,20,29,4,23,0,102,9,6,10,8,11,46,12,47,0,138,13,23,17,13,212,194,60,92,3,618,35,19,26,45,543,530,133,254,8,1602,73,86,96,79,678,1038,363,842,39,3304,5,12,13,7,94,138,38,98,4,408,49,117,91,50,235,221,40,103,12,915,226,514,386,176,339,224,64,88,20,2046,130,87,100,80,579,946,217,312,30,2490,21,28,31,40,567,696,109,252,7,1753,178,193,200,244,2792,4065,980,1936,49,10630,27,50,57,33,262,335,122,258,5,1131,314,639,619,579,4435,8609,1910,4563,104,21768,90,196,350,155,901,759,208,349,23,3018,183,131,162,143,1531,1507,412,582,28,4669,37,208,139,88,436,324,78,110,12,1432,30,62,77,68,309,253,73,92,9,969,50,29,26,24,248,309,65,94,0,847,39,56,58,45,182,195,43,77,4,697,71,113,107,69,386,526,90,273,401,2045
206041506,0,0,0,0,7,0,3,0,0,24,0,0,0,0,0,3,0,0,0,10,8,8,16,20,40,46,20,27,3,187,6,6,3,14,41,47,12,20,3,149,15,29,32,35,175,431,156,360,16,1245,8,12,18,9,60,62,19,35,5,217,13,53,47,19,88,60,19,31,3,346,51,140,72,26,45,62,13,19,7,448,22,32,34,18,65,76,12,40,0,300,0,8,3,10,25,16,7,13,0,82,5,9,3,0,15,31,8,26,5,98,6,3,3,5,35,38,8,31,0,129,18,51,48,41,209,247,66,127,5,803,9,38,43,17,94,57,9,40,10,321,10,11,9,12,41,85,22,25,0,214,7,30,37,23,63,65,27,28,5,277,12,35,28,33,79,107,25,50,0,379,12,22,17,20,39,43,13,45,0,206,19,22,29,31,141,113,30,62,5,453,5,15,24,12,74,92,16,45,48,333
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,14,3,5,0,61,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,8,10,42,14,6,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206041508,0,0,0,0,10,10,0,10,0,36,0,3,0,0,10,28,14,26,0,88,8,16,12,5,181,336,119,285,0,967,13,10,3,8,217,278,83,105,5,726,19,20,25,15,115,206,70,215,8,698,17,16,9,6,69,88,15,57,0,271,63,78,56,30,253,296,55,112,16,964,193,296,176,89,194,113,18,50,15,1161,5,8,12,4,120,142,45,82,9,435,44,42,22,19,132,262,79,154,0,746,126,59,56,57,266,466,106,193,4,1331,26,14,15,11,107,95,34,82,6,389,62,72,60,71,794,1569,393,866,16,3904,28,57,61,32,118,136,19,51,0,510,15,16,25,16,149,97,29,46,5,396,0,23,3,0,12,20,6,7,0,74,3,11,14,8,38,32,4,19,0,136,825,342,250,209,386,568,73,80,31,2761,11,11,12,3,79,81,14,40,0,245,23,23,32,14,87,95,17,46,100,436
206041509,0,0,3,0,5,4,0,5,0,18,0,0,0,0,0,0,0,0,0,6,3,0,5,3,16,23,6,7,0,63,0,0,0,0,17,18,9,14,0,62,6,9,15,10,91,181,49,165,3,532,0,3,0,0,19,29,4,12,0,61,10,23,28,22,58,47,17,33,3,235,29,64,32,18,52,24,5,15,7,239,0,15,16,5,32,36,15,14,6,138,18,52,51,65,222,221,56,119,7,809,0,4,5,8,33,53,20,22,0,147,4,16,11,10,43,53,8,25,0,173,28,61,35,39,250,606,113,180,10,1320,4,33,43,31,111,59,19,26,4,321,51,34,34,35,431,400,143,154,9,1296,17,78,31,18,85,81,16,34,0,349,3,10,19,12,51,50,21,19,3,198,53,77,62,38,155,126,37,64,10,623,5,6,9,0,24,32,10,8,0,94,6,24,14,9,47,59,11,27,54,253
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,3,0,3,24,30,8,22,0,90,0,0,0,0,4,4,0,4,0,8,11,18,24,16,62,128,57,159,3,468,3,5,0,0,17,28,7,12,0,73,3,23,7,3,30,28,9,22,0,126,9,26,29,11,20,12,3,14,0,132,7,7,15,7,32,38,9,24,7,150,4,3,4,0,28,29,3,14,0,81,0,0,0,5,18,29,5,19,0,73,0,3,0,3,11,27,6,9,0,60,14,19,35,38,176,226,47,116,0,675,9,19,20,13,25,25,3,10,0,120,24,5,17,4,41,112,45,64,3,320,3,15,10,8,32,33,14,15,0,133,10,8,21,13,72,49,5,17,0,203,10,10,4,0,27,29,13,21,0,115,7,10,13,7,55,45,14,25,0,179,8,10,12,8,42,31,9,13,20,158
206051128,0,0,0,0,0,7,6,13,0,29,0,0,5,0,3,6,0,18,0,31,4,6,8,0,24,41,17,32,0,134,3,0,3,0,7,9,0,5,0,23,14,39,39,26,158,347,103,336,9,1064,3,8,19,4,69,122,32,65,0,316,0,46,21,17,39,41,11,33,3,201,56,108,75,21,109,86,29,59,9,542,0,7,12,5,38,33,16,45,3,161,8,14,18,23,77,144,32,59,0,376,6,24,26,27,140,192,69,130,7,624,0,27,15,18,56,80,33,69,0,309,24,89,95,75,492,986,202,479,13,2463,7,39,38,21,77,122,37,47,0,382,5,12,9,9,28,49,15,27,4,152,22,58,38,23,84,91,26,52,5,406,11,34,29,32,83,72,26,50,8,339,28,51,27,16,76,92,26,56,4,372,9,15,15,15,62,35,13,11,0,169,11,28,21,13,86,107,22,66,46,411
206051129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,5,0,23,0,0,0,0,0,0,0,0,0,0,9,13,19,8,33,74,11,29,5,195,0,8,0,0,6,8,0,5,0,24,5,18,10,12,27,18,4,14,0,111,22,44,36,15,27,18,4,5,0,169,6,0,7,0,3,14,3,3,0,39,0,6,0,4,4,4,0,10,0,27,0,4,0,0,9,12,4,14,0,42,0,4,0,3,4,13,0,9,0,37,5,27,16,19,22,47,9,37,4,186,0,10,0,5,9,9,0,5,0,38,0,5,0,5,5,0,4,0,0,19,0,17,14,8,19,18,9,16,0,94,0,12,10,4,10,15,3,6,0,59,3,0,12,0,0,3,0,10,0,29,3,8,8,4,3,6,0,4,0,37,0,10,6,0,9,7,5,5,8,51
206051130,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,23,4,5,0,45,0,0,0,0,0,7,0,0,0,8,4,23,17,11,37,89,31,65,5,280,0,3,6,0,3,13,4,12,0,35,8,36,25,13,37,25,11,15,3,177,36,72,61,18,44,24,13,24,0,296,19,10,16,11,46,38,13,38,0,205,0,5,5,0,19,24,4,13,0,69,0,4,12,0,18,23,4,23,0,90,0,5,5,5,11,18,4,13,0,75,9,42,26,16,49,105,24,78,0,349,0,16,11,5,6,17,0,13,0,64,0,7,3,0,12,12,0,11,0,52,3,15,10,6,11,15,0,9,0,65,6,24,13,7,20,6,4,6,0,82,0,13,3,0,0,8,3,4,0,28,12,17,21,4,17,22,6,20,0,108,3,7,11,6,28,40,9,16,18,142
206051134,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,9,4,10,5,4,12,0,43,0,3,0,0,0,3,0,0,0,11,3,20,13,20,23,54,9,25,3,182,0,0,3,0,0,14,3,8,0,29,11,41,43,28,41,40,18,27,0,250,14,86,53,21,32,35,14,18,7,280,5,10,16,0,15,10,10,5,4,79,0,3,3,4,7,12,6,8,0,41,0,3,5,4,7,10,0,13,0,31,3,0,4,4,5,12,0,8,0,36,3,24,23,11,45,74,21,42,0,244,3,10,10,5,5,8,5,4,0,54,3,0,0,0,12,47,11,21,0,95,8,37,9,4,15,17,9,8,0,109,4,21,15,11,22,19,5,16,0,107,6,11,8,0,7,16,0,5,0,53,11,15,13,5,21,15,4,9,0,93,0,3,3,3,16,16,9,16,6,78
206051511,0,0,6,8,14,27,6,15,3,73,3,0,0,0,3,6,4,3,0,20,39,71,72,67,717,1019,224,380,13,2605,6,4,4,0,59,52,10,23,0,153,76,73,90,83,571,1376,381,860,38,3548,32,33,50,35,361,407,141,217,6,1277,33,98,96,53,356,489,120,190,5,1443,32,58,48,15,29,36,6,16,5,238,139,320,461,172,479,657,253,627,48,3161,15,39,44,25,178,283,60,179,4,826,3,7,7,0,110,119,31,56,0,342,25,24,19,11,54,61,17,55,7,265,36,77,62,77,560,830,204,358,9,2216,30,75,92,50,251,218,57,143,12,923,44,26,42,35,370,307,109,133,5,1083,7,17,24,11,53,36,9,25,0,188,13,15,12,9,165,137,47,70,0,471,8,19,18,15,25,47,8,21,0,169,23,44,42,53,231,263,63,109,7,836,22,69,64,41,265,321,80,163,154,1181
206051512,0,5,5,0,3,4,3,3,0,24,0,0,0,0,5,4,0,0,0,3,3,17,17,8,98,155,54,87,0,439,5,3,5,5,17,26,3,7,0,67,30,35,33,37,184,471,158,485,17,1446,0,12,9,5,77,73,27,32,0,232,39,135,108,49,205,194,60,150,7,951,44,133,99,64,88,70,24,48,5,575,3,14,7,10,78,82,30,38,3,256,6,22,32,22,109,206,44,113,0,557,21,25,38,27,231,389,60,140,4,929,3,9,14,18,70,115,30,88,4,357,26,113,93,85,586,1162,287,609,16,2975,11,62,77,29,98,127,28,51,9,501,12,14,23,19,67,130,28,41,8,334,0,33,17,8,62,66,15,29,0,229,17,42,53,50,118,108,23,59,0,470,6,25,6,3,38,49,5,29,0,172,16,42,29,16,51,63,13,28,3,251,15,26,39,29,106,173,40,92,74,586
206051513,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,6,18,23,6,4,0,72,0,0,0,3,3,0,0,0,0,10,8,16,21,10,31,83,16,42,0,224,3,0,6,5,13,14,3,7,0,56,4,17,24,20,33,36,6,19,0,146,17,32,30,16,20,18,7,19,0,161,3,10,0,3,9,7,6,9,0,43,4,12,16,3,9,32,6,8,0,90,0,4,6,4,21,37,10,19,0,95,0,3,8,6,26,24,8,17,3,91,12,46,37,32,112,215,39,119,0,611,5,17,19,10,25,25,0,9,0,107,13,15,9,10,122,70,25,23,0,291,6,24,10,6,29,41,6,32,0,165,4,29,27,33,51,34,9,21,4,210,3,15,12,6,9,12,5,9,0,72,14,18,12,11,17,30,9,13,0,123,3,13,13,7,22,29,9,18,16,134
206051514,0,0,0,3,0,5,0,4,0,15,8,0,4,5,10,73,43,93,3,238,0,8,5,6,26,29,9,33,0,115,0,0,0,0,0,3,0,0,0,5,9,15,26,18,56,113,23,67,3,339,0,0,0,0,3,14,0,3,0,25,9,55,48,24,44,42,7,20,3,239,100,174,125,46,135,91,37,62,10,787,5,3,15,3,13,17,0,12,0,77,9,7,6,8,8,26,8,9,0,73,3,11,7,11,58,73,24,58,7,244,4,13,10,6,52,35,7,23,4,138,11,21,39,15,170,344,64,117,12,795,3,10,19,7,33,28,9,13,0,113,4,0,6,9,17,25,6,6,0,79,3,26,20,3,107,80,4,40,0,278,12,34,62,48,86,72,24,34,0,365,33,56,29,13,42,55,15,21,5,260,12,14,16,21,34,27,0,11,3,138,6,13,7,12,34,52,9,18,39,193
206061135,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,11,0,0,7,10,3,8,0,45,0,0,0,0,0,0,0,0,0,4,4,14,19,9,51,113,32,52,5,301,0,0,0,5,3,12,3,9,0,31,14,57,52,20,45,42,18,36,9,286,8,72,58,27,57,23,4,21,6,275,18,14,8,13,34,99,31,26,10,251,0,0,0,5,0,4,0,4,0,14,0,11,8,4,7,21,6,19,0,78,4,4,5,3,25,43,24,64,0,163,4,19,14,10,66,75,15,44,0,253,3,25,26,7,22,19,3,9,3,120,3,9,6,6,61,67,12,18,0,185,4,30,14,10,26,26,16,15,5,138,10,42,24,17,86,53,16,29,0,277,0,12,0,5,6,8,0,7,0,43,9,3,20,0,11,11,3,4,0,70,0,10,14,7,8,23,4,17,23,96
206061136,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,5,0,6,0,5,10,6,4,25,3,11,0,67,0,0,0,0,6,0,0,4,0,15,7,15,19,18,54,153,32,72,0,376,0,9,7,5,16,11,3,13,0,58,29,103,104,43,111,97,30,61,10,593,90,277,188,83,123,96,35,56,18,961,4,12,16,6,11,13,7,3,0,57,7,7,8,14,23,34,5,23,4,126,0,10,12,4,31,87,16,45,0,199,5,11,4,5,13,34,9,41,0,120,9,34,38,60,184,312,96,188,7,924,8,19,10,10,19,45,3,21,0,129,17,8,3,3,31,84,39,28,6,233,3,33,24,16,33,40,22,28,0,201,17,45,64,36,73,113,31,78,0,466,10,27,14,5,26,17,3,32,0,140,27,35,42,12,41,37,12,27,0,231,14,20,19,12,36,86,20,53,42,306
206061138,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,3,3,11,20,0,8,0,47,0,0,0,0,0,0,0,5,0,5,3,24,34,39,59,147,38,74,0,411,0,5,0,0,0,10,0,8,0,28,12,51,35,26,40,39,3,19,3,226,17,35,44,13,21,15,10,21,3,191,0,5,4,5,0,3,0,0,0,28,0,4,0,5,7,14,5,6,3,45,0,14,16,12,18,34,13,29,3,135,3,9,10,3,11,14,10,24,0,83,5,29,19,25,34,83,18,56,0,268,3,18,13,10,10,11,3,3,0,67,0,0,0,0,4,8,4,3,0,15,15,53,29,15,46,66,29,77,0,321,3,29,25,12,21,18,7,16,0,126,0,10,7,6,0,6,0,7,0,39,8,3,14,5,8,10,0,10,0,64,5,16,9,10,12,21,8,7,16,104
206061515,0,0,0,0,0,4,0,9,0,17,0,0,0,0,0,0,0,8,0,10,0,0,5,3,11,10,4,11,0,40,0,0,0,0,12,0,0,3,0,19,3,14,13,8,41,115,40,79,3,317,5,7,0,0,20,10,3,15,0,57,8,47,44,17,53,49,11,29,0,267,28,69,52,27,78,52,17,47,4,376,0,0,4,0,5,13,3,7,0,40,9,25,18,9,33,56,30,45,0,218,0,14,6,3,20,52,27,60,0,195,3,18,12,4,45,68,15,59,0,218,16,34,33,23,186,322,68,148,3,841,3,19,38,15,26,34,4,23,0,168,0,0,0,0,9,7,0,5,0,29,7,26,16,7,26,19,8,15,0,134,0,18,17,3,24,35,7,23,0,134,3,0,8,8,3,13,3,7,0,54,12,20,15,12,18,10,0,8,0,101,3,8,9,11,42,55,11,28,23,193
206061516,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,8,7,11,17,8,8,0,63,0,0,0,0,5,0,0,0,0,7,4,9,5,6,13,58,13,67,3,182,3,8,10,6,11,18,4,12,0,68,21,77,52,31,60,73,17,33,3,367,48,165,127,40,77,66,19,39,5,584,0,4,6,0,4,3,5,10,0,26,12,19,13,14,51,63,16,32,0,221,0,8,7,3,24,44,7,16,4,117,7,12,7,4,24,33,9,36,0,130,14,36,39,26,125,205,52,134,4,636,6,17,24,8,32,26,9,18,0,136,0,6,7,5,13,8,3,9,0,42,4,5,5,0,5,3,4,4,0,34,4,22,25,21,34,41,14,29,6,188,0,9,4,5,9,9,4,9,0,47,19,15,17,11,14,22,9,9,0,102,5,17,19,4,25,41,15,28,31,175
206071139,0,6,0,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,28,25,44,20,163,199,56,78,3,632,0,0,0,0,0,0,0,0,0,10,10,16,17,10,53,146,40,169,9,472,6,6,11,10,52,60,22,25,0,189,24,90,94,41,121,99,28,42,7,543,40,108,63,25,59,63,18,32,5,420,24,36,55,41,73,56,38,37,3,375,5,5,10,15,28,65,11,15,0,170,5,7,14,8,195,157,47,75,4,510,3,6,3,0,13,13,4,5,0,51,9,47,33,33,268,408,93,192,3,1082,3,20,13,11,41,27,3,12,0,128,10,11,9,6,43,52,12,13,0,167,7,12,14,6,18,15,4,15,0,101,5,24,40,21,82,56,16,17,3,261,6,23,10,10,21,41,9,16,5,149,11,14,24,8,42,35,4,20,0,154,8,32,21,18,82,106,14,48,44,367
206071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,7,5,5,0,9,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,9,4,15,21,79,17,20,3,171,0,0,0,0,4,0,0,3,0,10,0,16,3,8,9,9,3,17,0,64,14,38,20,12,15,16,3,17,0,145,0,3,3,0,0,3,0,0,0,8,0,0,0,0,3,4,0,3,0,18,0,0,6,4,0,9,4,6,0,27,0,0,3,4,3,13,0,6,0,28,0,24,15,15,21,38,8,31,0,152,3,8,0,0,3,4,0,0,0,21,0,0,0,0,8,6,0,4,0,21,0,22,10,9,25,32,5,18,0,123,0,11,9,10,14,9,3,8,0,67,8,12,13,15,21,42,12,29,0,147,0,4,3,0,5,4,0,0,0,16,0,11,10,0,11,13,0,5,14,61
