POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
211011251,0,0,0,0,0,0,4,0,0,0,46,194,51,0,291,0,6,0,0,6,46,167,24,0,239,16,65,16,0,95,21,60,0,0,83,10,26,0,0,38,18,17,0,0,32,0,10,0,0,10,4,4,0,0,10,9,3,4,0,25,19,36,4,0,56,6,19,6,0,25,0,3,0,0,3,0,9,3,0,11,8,22,3,0,34,0,0,0,0,4,20,68,4,0,97,22,62,14,0,90,234,779,128,0,1152,0,0,0,0,0,0,0,0,0,4,65,32,3,0,96,0,0,0,0,0,99,27,0,0,129,8,7,0,0,15,11,15,0,0,24,3,17,0,0,22,26,0,0,0,26,5,0,0,0,4,0,4,0,0,5,0,0,0,0,0,31,7,0,0,34,35,5,0,0,38,0,0,0,0,0,18,7,0,0,23,42,4,0,0,48,10,5,0,0,14,84,24,0,0,109
211011254,5,0,0,0,3,0,0,0,0,0,13,83,29,0,127,6,0,0,0,6,40,114,23,0,171,12,48,26,0,85,18,53,9,0,78,0,20,0,0,20,9,18,0,0,30,8,9,7,0,17,14,18,3,0,30,3,11,0,0,15,46,57,5,0,108,14,12,7,0,30,0,6,0,0,10,9,12,3,0,19,4,19,13,0,32,0,0,0,0,6,10,45,5,0,63,25,40,12,3,80,234,561,141,3,938,3,0,0,0,3,0,0,0,0,0,20,8,3,0,34,5,0,0,0,5,75,19,0,0,93,12,0,0,0,15,19,4,0,0,21,13,3,0,0,22,33,0,0,0,33,6,0,0,0,4,5,0,0,0,5,4,0,0,0,4,58,11,0,0,71,37,6,0,0,41,0,0,0,0,0,29,0,0,0,26,43,0,0,0,41,5,0,0,0,9,45,14,0,0,53
211011255,0,3,0,0,3,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,13,37,0,0,55,4,0,0,0,0,0,5,0,0,5,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,7,5,0,0,8,0,6,0,0,0,17,10,0,0,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,4,0,0,5,70,73,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,5,0,0,26,5,0,0,0,9,11,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,14,0,0,0,14,8,0,0,0,11,0,0,0,0,0,3,0,0,0,9,10,0,0,0,10,5,0,0,0,5,29,0,0,0,29
211011256,0,0,0,0,0,0,0,0,0,0,4,9,3,0,19,3,0,0,0,6,32,57,11,0,102,0,7,4,0,10,15,14,0,0,32,0,10,0,0,17,12,6,0,0,17,6,0,6,0,9,12,7,0,0,15,3,5,0,0,17,31,20,0,0,53,4,9,0,0,16,0,0,0,0,0,5,5,0,0,12,8,24,6,0,37,0,4,0,0,5,3,8,0,0,11,7,9,7,0,16,160,199,34,0,393,0,0,0,0,0,0,0,0,0,0,12,3,0,0,17,0,0,0,0,0,57,13,0,0,67,0,0,0,0,0,16,7,4,0,23,0,7,0,0,6,14,0,0,0,14,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,32,3,0,0,34,19,4,0,0,21,0,0,0,0,3,25,6,0,0,28,56,8,0,0,62,0,0,0,0,0,33,6,0,0,37
211011257,0,0,0,0,0,0,0,0,0,0,4,30,4,0,43,0,0,0,0,0,22,43,8,0,65,4,12,0,0,21,11,11,0,0,21,5,0,0,0,5,20,8,4,0,34,0,5,0,0,0,11,7,0,0,12,0,3,0,0,3,10,6,0,0,18,3,0,0,0,6,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,0,4,0,0,6,7,21,0,0,30,5,9,0,0,14,104,163,33,5,304,0,0,0,0,0,0,0,0,0,0,7,4,0,0,10,0,0,0,0,0,23,8,0,0,32,0,0,0,0,0,12,0,0,0,14,0,5,0,0,0,11,0,0,0,14,5,0,0,0,5,5,0,0,0,8,0,0,0,0,0,16,6,0,0,22,10,0,0,0,12,0,0,0,0,0,16,0,0,0,17,11,0,0,0,11,0,0,0,0,0,25,6,0,0,32
211011258,0,0,0,0,0,0,0,0,0,0,4,6,0,0,12,0,0,0,0,0,16,36,0,0,51,9,6,3,0,13,11,9,0,0,13,4,9,3,0,13,20,4,0,0,25,7,4,0,0,4,6,0,0,0,12,0,6,0,0,0,21,17,0,0,38,7,0,0,0,11,5,0,0,0,5,4,0,0,0,5,6,4,0,0,9,0,3,0,0,3,6,10,0,0,9,4,4,0,0,7,114,120,10,0,247,0,0,0,0,0,0,0,0,0,0,13,5,0,0,9,0,0,0,0,0,24,9,0,0,33,4,0,0,0,4,10,10,0,0,10,0,0,0,0,5,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,0,0,0,22,11,3,0,0,12,0,0,0,0,0,17,0,0,0,23,15,5,0,0,18,3,0,0,0,3,32,0,0,0,28
211011259,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,4,0,0,0,5,17,24,6,0,41,4,4,0,0,4,9,9,0,0,16,4,13,4,0,17,10,5,0,0,23,0,0,0,0,0,9,13,0,0,22,0,4,0,0,3,17,31,0,0,45,0,6,4,0,12,5,0,0,0,8,3,3,0,0,14,22,35,3,0,61,0,0,0,0,0,6,7,4,0,14,5,3,0,0,14,125,167,17,0,313,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,24,12,0,0,32,6,0,0,0,4,14,5,0,0,16,5,3,0,0,7,17,0,0,0,17,4,0,0,0,4,5,0,0,0,7,0,0,0,0,0,35,3,0,0,38,20,4,0,0,27,0,0,0,0,0,25,5,0,0,31,61,15,0,0,75,8,0,0,0,9,30,7,0,0,39
211011260,0,0,0,0,0,0,0,0,0,0,4,12,5,0,20,0,4,0,0,4,22,33,0,0,54,3,6,0,0,11,15,39,5,0,59,4,47,6,0,51,8,9,0,0,19,5,0,0,0,4,11,8,0,0,22,9,11,0,0,18,32,51,4,0,80,4,8,0,0,16,0,0,0,0,0,11,10,0,0,16,14,25,4,0,46,0,3,0,0,4,11,27,0,0,38,12,16,4,0,25,158,304,25,0,486,0,4,0,0,4,0,0,0,0,0,10,6,0,0,15,0,0,0,0,0,37,7,0,0,40,0,0,0,0,3,20,0,0,0,23,4,13,0,0,13,11,0,0,0,17,6,0,0,0,6,8,5,0,0,13,0,0,0,0,0,56,7,0,0,64,17,0,0,0,18,0,0,0,0,0,42,6,0,0,45,67,11,0,0,84,14,0,0,0,14,42,9,0,0,50
211011446,0,3,0,0,4,0,0,0,0,0,18,43,10,0,69,0,0,0,0,3,37,78,4,0,125,5,16,5,5,30,19,31,3,0,52,3,29,0,0,32,21,14,0,0,38,0,0,0,0,5,10,4,0,0,11,3,11,0,0,20,26,40,9,0,72,6,4,0,0,10,5,3,0,0,12,0,6,0,0,6,10,33,10,0,55,5,3,0,0,6,18,20,0,0,37,7,24,0,0,34,198,369,46,5,616,0,0,0,0,0,0,0,0,0,0,29,6,0,0,34,0,0,0,0,0,79,16,0,0,97,6,0,0,0,3,30,11,9,0,40,21,6,0,0,23,28,0,0,0,27,6,0,0,0,6,8,0,0,0,12,3,0,0,0,5,52,9,0,0,66,47,4,0,0,51,6,0,0,0,6,21,0,0,0,19,98,12,0,0,113,14,0,0,0,12,44,13,0,0,60
211011447,0,0,0,0,0,0,0,0,0,0,4,18,0,0,14,0,0,0,0,0,27,48,0,0,72,5,4,0,0,10,4,15,0,0,23,5,13,3,0,15,3,0,0,0,7,7,0,0,0,4,8,0,0,0,7,0,0,0,0,0,21,20,0,0,38,4,3,0,0,3,3,0,0,0,3,3,5,0,0,6,7,28,0,0,32,4,0,0,0,9,5,13,0,0,20,3,9,0,0,13,95,173,8,0,284,3,0,0,0,3,0,0,0,0,0,14,0,0,0,17,0,0,0,0,0,44,11,0,0,55,0,0,0,0,0,13,10,0,0,20,6,5,0,0,10,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,27,7,0,0,38,22,0,0,0,26,0,0,0,0,0,26,4,0,0,23,52,4,0,0,58,6,0,0,0,6,32,3,0,0,33
211011448,0,0,0,0,0,0,0,0,0,0,10,34,6,0,49,0,0,0,0,0,34,66,5,0,99,5,18,0,0,30,20,43,6,0,63,3,12,0,0,24,14,8,0,0,23,0,0,0,0,3,6,5,0,0,10,6,6,0,0,13,23,22,0,0,41,6,10,0,0,15,0,4,0,0,4,0,0,0,0,3,3,15,0,0,23,0,0,0,0,6,10,37,0,0,52,6,21,0,0,32,154,311,30,0,495,0,0,0,0,0,0,0,0,0,0,16,10,0,0,27,0,0,0,0,0,73,9,0,0,81,0,0,0,0,5,20,9,0,0,25,5,9,0,0,12,18,4,0,0,21,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,44,4,0,0,46,15,10,0,0,24,3,0,0,0,3,17,0,0,0,16,39,5,0,0,46,13,0,0,0,11,49,20,0,0,71
211011449,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,7,12,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,5,8,0,0,17,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,24,51,0,0,78,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,24,0,0,0,22,0,0,0,0,0,7,0,0,0,9,8,5,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,11,4,0,0,0,12,0,0,0,0,0,5,0,0,0,5,11,0,0,0,11,4,0,0,0,0,8,4,0,0,13
211021261,0,0,0,0,4,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,42,56,3,0,96,5,7,0,0,14,13,12,0,0,24,0,3,0,0,3,3,4,0,0,13,4,4,0,0,6,18,15,0,0,34,5,15,0,0,24,53,35,0,0,89,14,9,0,0,19,0,0,0,0,0,6,8,0,0,15,11,23,0,0,38,0,3,0,0,3,4,6,0,0,15,6,8,0,0,16,205,212,5,0,432,5,0,0,0,5,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,49,15,0,0,69,3,0,0,0,3,13,0,0,0,12,0,3,0,0,5,6,0,0,0,6,5,0,0,0,5,9,0,0,0,9,0,0,0,0,0,60,6,0,0,70,20,4,0,0,22,0,0,0,0,0,39,4,0,0,42,42,8,3,0,54,10,0,0,0,10,22,4,0,0,24
211021262,3,4,8,0,15,0,0,0,0,0,3,10,0,0,15,3,4,0,0,3,44,67,0,0,118,3,5,0,0,10,7,9,3,0,17,5,7,0,0,13,3,4,0,0,8,4,5,0,0,3,10,14,0,0,27,3,6,0,0,8,41,26,0,0,70,0,0,0,0,10,0,0,0,0,0,12,6,0,0,20,15,15,0,0,31,3,0,0,0,3,5,7,0,0,15,13,9,0,0,22,179,208,25,0,412,8,0,0,0,8,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,44,13,0,0,58,0,0,0,0,0,10,7,0,0,20,0,10,0,0,6,4,0,0,0,4,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,51,7,0,0,57,21,4,0,0,22,0,0,0,0,0,24,3,0,0,25,41,3,0,0,43,6,0,0,0,11,26,4,0,0,28
211031263,3,5,0,0,6,0,0,0,0,0,28,123,42,0,188,0,9,0,0,10,53,160,24,0,232,6,47,12,0,64,15,39,7,0,65,0,11,0,0,16,21,7,4,0,31,0,3,0,0,8,7,3,0,0,9,0,5,0,0,3,12,26,0,0,39,6,13,7,0,23,0,0,0,0,7,0,0,0,0,3,4,5,3,0,12,0,4,0,0,4,14,41,0,0,59,8,48,6,0,60,184,553,102,6,841,0,0,0,0,0,0,0,0,0,0,27,11,0,0,36,0,0,0,0,0,71,22,0,0,94,10,0,0,0,9,10,9,0,0,23,0,3,0,0,3,29,3,0,0,34,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,36,3,0,0,43,22,8,0,0,33,0,0,0,0,0,12,3,0,0,11,26,0,0,0,21,6,0,0,0,5,48,8,0,0,57
211031265,0,3,0,0,3,0,0,0,0,0,3,8,0,0,9,0,0,0,0,0,27,64,4,0,96,4,6,0,0,9,10,11,0,0,20,0,5,0,0,4,4,4,0,0,9,0,0,0,0,3,10,6,0,0,16,9,7,0,0,17,28,20,0,0,51,4,3,0,0,7,0,4,0,0,4,10,0,4,0,16,6,4,0,0,13,0,0,0,0,4,8,0,0,0,9,3,4,0,0,9,129,155,12,0,294,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,44,13,0,0,52,0,0,0,0,0,16,0,0,0,16,0,9,0,0,9,8,3,0,0,5,6,0,0,0,6,7,0,0,0,5,0,0,0,0,0,44,10,0,0,61,20,0,0,0,20,0,0,0,0,0,23,0,0,0,23,34,3,0,0,42,7,0,0,0,7,24,9,0,0,36
211031266,0,0,0,0,3,0,0,0,0,0,9,49,6,0,68,0,0,3,0,8,43,141,22,0,201,6,21,9,0,37,35,77,8,0,119,3,42,4,0,56,6,6,3,0,18,0,0,4,0,4,8,32,0,0,42,3,26,8,0,37,36,63,12,0,110,9,26,0,0,34,0,7,0,0,9,6,7,4,0,16,17,58,9,0,89,5,8,4,0,15,25,81,0,0,101,19,38,5,0,53,239,687,90,4,1017,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,58,15,0,0,79,7,0,0,0,5,46,4,0,0,50,12,7,0,0,24,26,0,0,0,26,0,0,0,0,0,11,0,0,0,16,8,0,0,0,7,56,19,0,0,75,27,3,0,0,33,5,0,0,0,5,38,0,0,0,41,105,21,4,0,137,16,0,0,0,21,63,24,0,0,86
211031267,0,0,0,0,0,0,0,0,0,0,6,13,0,0,24,0,3,0,0,3,30,39,0,0,73,0,4,0,0,7,5,20,6,0,30,0,23,5,0,28,7,3,0,0,13,6,0,0,0,7,8,4,0,0,16,6,8,0,0,12,41,51,0,0,93,8,7,0,0,15,4,6,0,0,5,6,3,3,0,11,13,30,5,0,50,3,0,0,0,3,4,19,0,0,20,8,4,0,0,17,162,237,22,0,417,3,0,0,0,3,0,0,0,0,0,12,5,0,0,11,0,0,0,0,0,53,10,0,0,58,6,0,0,0,6,19,12,0,0,27,5,8,0,0,12,16,0,0,0,16,10,0,0,0,10,3,0,0,0,3,0,0,0,0,3,45,10,0,0,57,31,10,0,0,41,5,0,0,0,5,36,0,0,0,33,77,22,0,0,99,6,0,0,0,6,47,12,0,0,62
211031268,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,28,33,0,0,58,0,0,0,0,0,5,6,0,0,11,3,16,0,0,16,0,0,0,0,3,0,0,0,0,3,4,9,0,0,13,3,10,0,0,13,30,13,0,0,50,0,3,0,0,3,0,0,0,0,0,5,3,0,0,5,4,10,6,0,19,3,0,0,0,0,6,14,0,0,12,3,3,0,0,8,90,126,5,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,33,3,0,0,0,3,8,3,0,0,11,4,3,0,0,7,5,0,0,0,5,4,0,0,0,4,7,0,0,0,7,3,0,0,0,3,18,0,0,0,22,11,3,0,0,15,0,0,0,0,0,23,0,0,0,23,34,8,0,0,39,5,0,0,0,5,20,0,0,0,20
211031450,0,0,0,0,0,0,0,0,0,0,12,21,0,0,31,0,5,0,0,5,36,69,0,0,114,0,6,0,0,8,11,28,0,0,38,0,26,0,0,24,10,0,0,0,15,0,4,0,0,11,5,3,0,0,6,0,8,0,0,9,34,25,0,0,61,0,8,0,0,11,0,0,0,0,0,0,3,0,0,6,14,38,3,0,51,3,5,0,0,8,11,33,0,0,48,8,16,0,0,23,153,294,12,0,462,0,0,0,0,0,0,0,0,0,0,23,3,0,0,25,0,0,0,0,0,58,11,0,0,75,10,0,0,0,4,11,16,0,0,24,3,15,0,0,13,15,0,0,0,16,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,43,12,0,0,55,22,0,0,0,22,0,0,0,0,0,14,0,0,0,18,74,7,0,0,82,7,0,0,0,7,57,24,0,0,85
211031451,5,0,0,0,6,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,28,40,0,0,74,0,5,0,0,5,14,17,12,0,39,7,18,0,0,27,4,0,0,0,3,0,4,0,0,4,11,8,0,0,16,4,4,0,0,10,22,25,0,0,44,3,10,0,0,15,0,0,0,0,0,3,0,0,0,7,13,11,0,0,25,0,0,0,0,0,4,11,0,0,11,6,3,0,0,10,128,165,17,0,307,0,0,0,0,6,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,42,13,0,0,49,0,0,0,0,6,9,6,3,0,21,6,8,0,0,13,14,0,0,0,14,4,0,0,0,0,6,0,0,0,6,0,0,0,0,0,39,8,0,0,47,14,0,0,0,17,3,0,0,0,3,26,0,0,0,26,41,0,0,0,43,9,0,0,0,9,31,0,0,0,33
211031452,0,5,0,0,5,0,0,0,0,0,4,27,20,0,50,0,0,0,0,0,13,43,5,0,63,0,10,3,0,13,6,18,3,0,28,3,4,0,0,7,4,3,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,19,0,0,29,0,0,0,0,6,0,5,0,0,5,0,0,0,0,4,4,7,0,0,10,0,0,0,0,3,0,11,0,0,11,4,12,0,0,19,56,176,25,0,255,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,0,0,0,0,0,24,3,0,0,31,4,0,0,0,4,7,4,0,0,6,0,3,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,14,9,0,0,0,9,0,0,0,0,6,0,0,0,0,0,17,3,0,0,19,3,0,0,0,3,13,5,0,0,16
211041269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,10,0,0,27,4,4,0,0,3,13,21,3,0,38,6,28,0,0,36,5,6,0,0,8,0,0,0,0,0,11,10,0,0,18,8,0,0,0,7,24,26,4,0,49,7,0,0,0,6,0,4,0,0,4,5,12,0,0,7,10,21,3,0,40,3,3,0,0,3,6,12,0,0,18,0,10,0,0,14,108,158,19,0,281,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,0,0,0,0,0,24,0,0,0,23,0,0,0,0,0,10,3,5,0,19,4,5,0,0,10,14,0,0,0,14,5,0,0,0,5,5,0,0,0,5,0,0,0,0,0,35,0,0,3,39,14,0,0,0,15,0,0,0,0,0,16,5,0,0,19,27,9,0,0,37,5,0,0,0,9,17,8,0,0,28
211041270,0,0,0,0,0,0,0,0,0,0,5,34,5,0,49,0,4,0,0,6,34,77,0,0,112,21,22,0,0,43,13,28,15,0,56,0,38,0,0,39,9,3,0,0,13,0,0,0,0,3,7,19,0,0,29,0,15,3,0,19,34,68,8,0,104,3,5,3,0,14,0,3,4,0,6,12,13,0,0,30,11,39,0,0,61,0,5,0,0,5,11,34,0,0,47,7,25,8,0,41,172,443,51,0,666,4,0,0,0,4,0,0,0,0,0,12,4,0,0,8,0,4,0,0,0,51,7,0,0,58,5,0,0,0,5,20,5,0,0,24,4,18,0,0,17,17,0,0,0,17,4,0,0,0,4,10,0,0,0,9,3,0,0,0,3,64,5,0,0,70,28,0,0,0,30,0,0,0,0,0,29,0,0,0,29,72,11,0,0,81,17,5,0,0,18,29,11,0,0,37
211041271,0,0,0,0,0,0,0,0,0,0,10,22,5,0,38,0,3,0,0,3,44,56,9,0,110,7,19,0,0,33,19,45,16,0,79,4,19,0,0,27,17,11,5,0,23,0,3,0,0,7,5,12,0,0,15,0,10,0,0,14,33,45,6,0,83,4,16,0,0,18,4,4,0,0,8,0,4,0,0,5,12,19,0,0,30,3,5,0,0,4,10,28,0,0,38,12,19,8,0,37,188,333,46,0,571,0,0,0,0,0,5,0,0,0,5,17,4,0,0,17,3,0,0,0,3,29,4,0,0,39,5,0,0,0,5,16,12,0,0,31,8,0,0,0,9,21,0,0,0,21,3,0,0,0,6,5,0,0,0,5,6,0,0,0,6,28,8,0,0,36,26,7,0,0,26,0,0,0,0,0,27,3,0,0,26,38,5,0,0,46,5,0,0,0,5,39,10,0,0,41
